scenario,gradation,year,layer,z_mid_m,gw_depth_m,fc_pct,pga_g,n160,n1_60cs,csr,pf_nonstationary,fs_deterministic_nonstationary,crr_benchmark_module,crr_bi14_spt_style,fs_bi14_spt_style,delta_fs_bi14_minus_benchmark,pf_bi14_spt_style_diagnostic,delta_pf_bi14_minus_benchmark,method_status
extreme,constant,32,L1,2.0,1.4853169548885463,8.0,0.28,10.0,10.42484444292229,0.20807786109074128,0.8435833333333334,0.6549025991419894,0.1362707320522323,0.10807279200743383,0.5193863078028472,-0.13551629133914223,0.9909209291402792,0.14733759580694583,direct_spt_model_form_check_not_site_validation
extreme,constant,34,L1,2.0,1.3263355756877424,8.0,0.28,10.0,10.42484444292229,0.21897094702342274,0.8718333333333333,0.6223233442820878,0.1362707320522323,0.10807279200743383,0.49354854366078793,-0.12877480062129987,0.9945577394420262,0.12272440610869284,direct_spt_model_form_check_not_site_validation
extreme,constant,36,L1,2.0,0.9236644243122585,8.0,0.28,10.0,10.42484444292229,0.2524439146189662,0.9365,0.5398059694087561,0.1362707320522323,0.10807279200743383,0.4281061485302854,-0.11169982087847075,0.9988909157170225,0.06239091571702249,direct_spt_model_form_check_not_site_validation
extreme,constant,38,L1,2.0,0.7646830451114539,8.0,0.28,10.0,10.42484444292229,0.2686584285558312,0.9488333333333333,0.507226714548854,0.1362707320522323,0.10807279200743383,0.4022683843882259,-0.10495833016062817,0.9994879787042052,0.05065464537087194,direct_spt_model_form_check_not_site_validation
extreme,constant,40,L1,2.0,0.9999999999999998,8.0,0.28,10.0,10.42484444292229,0.24533435727717193,0.921,0.5554490352049527,0.1362707320522323,0.10807279200743383,0.44051225929736454,-0.11493677590758816,0.9984434099037403,0.07744340990374021,direct_spt_model_form_check_not_site_validation
extreme,constant,42,L1,2.0,1.2353169548885463,8.0,0.28,10.0,10.42484444292229,0.22573662097626193,0.89,0.6036713558610515,0.1362707320522323,0.10807279200743383,0.4787561342065033,-0.12491522165454816,0.9960476960519848,0.10604769605198483,direct_spt_model_form_check_not_site_validation
extreme,constant,44,L1,2.0,1.0763355756877433,8.0,0.28,10.0,10.42484444292229,0.238614282728379,0.9126666666666666,0.5710921010011497,0.1362707320522323,0.10807279200743383,0.452918370064444,-0.11817373093670569,0.9978561498152378,0.08518948314857122,direct_spt_model_form_check_not_site_validation
extreme,constant,46,L1,2.0,0.6736644243122583,8.0,0.28,10.0,10.42484444292229,0.27891482052753996,0.9574166666666667,0.4885747261278179,0.1362707320522323,0.10807279200743383,0.38747597493394137,-0.10109875119387651,0.999685673460601,0.042269006793934305,direct_spt_model_form_check_not_site_validation
extreme,constant,48,L1,2.0,0.6,8.0,0.28,10.0,10.42484444292229,0.28780731315626934,0.9614166666666667,0.47347904595545165,0.1362707320522323,0.10807279200743383,0.3755039815432142,-0.09797506441223747,0.9997938770030664,0.038377210336399736,direct_spt_model_form_check_not_site_validation
extreme,constant,50,L1,2.0,0.7499999999999998,8.0,0.28,10.0,10.42484444292229,0.2702616493008804,0.949,0.5042177919240145,0.1362707320522323,0.10807279200743383,0.3998820857010206,-0.10433570622299393,0.9995256126323284,0.050525612632328465,direct_spt_model_form_check_not_site_validation
extreme,constant,0,L2,4.5,3.2,14.0,0.28,13.0,15.75572751282236,0.20814594754653132,0.48991666666666667,0.9994752004414753,0.2080367126451502,0.14518092735655755,0.6974958151616291,-0.30197938527984625,0.9030497113756941,0.41313304470902745,direct_spt_model_form_check_not_site_validation
extreme,constant,2,L2,4.5,3.4353169548885463,14.0,0.28,13.0,15.75572751282236,0.20142152846633016,0.44675,1.0328424882344482,0.2080367126451502,0.14518092735655755,0.7207815791191663,-0.31206090911528195,0.8811397501114238,0.4343897501114238,direct_spt_model_form_check_not_site_validation
extreme,constant,4,L2,4.5,3.276335575687742,14.0,0.28,13.0,15.75572751282236,0.2059159080787149,0.47641666666666665,1.0102993721379923,0.2080367126451502,0.14518092735655755,0.7050495938422574,-0.30524977829573485,0.8962163248715758,0.4197996582049091,direct_spt_model_form_check_not_site_validation
extreme,constant,6,L2,4.5,2.8736644243122584,14.0,0.28,13.0,15.75572751282236,0.21825045732287998,0.5336666666666666,0.9532017261131345,0.2080367126451502,0.14518092735655755,0.6652033133739405,-0.287998412739194,0.9292284333871365,0.39556176672046983,direct_spt_model_form_check_not_site_validation
extreme,constant,8,L2,4.5,2.714683045111454,14.0,0.28,13.0,15.75572751282236,0.2235370848193431,0.5729166666666666,0.9306586100166785,0.2080367126451502,0.14518092735655755,0.6494713280970316,-0.2811872819196469,0.9401907767963112,0.3672741101296446,direct_spt_model_form_check_not_site_validation
extreme,constant,10,L2,4.5,2.95,14.0,0.28,13.0,15.75572751282236,0.21579992105795834,0.5275833333333333,0.9640258978096514,0.2080367126451502,0.14518092735655755,0.6727570920545688,-0.2912688057550826,0.9235481970254804,0.3959648636921471,direct_spt_model_form_check_not_site_validation
extreme,constant,12,L2,4.5,3.1853169548885463,14.0,0.28,13.0,15.75572751282236,0.20858044314735763,0.49316666666666664,0.9973931856026248,0.2080367126451502,0.14518092735655755,0.6960428560121061,-0.30135032959051866,0.9043335250640314,0.4111668583973648,direct_spt_model_form_check_not_site_validation
extreme,constant,14,L2,4.5,3.026335575687742,14.0,0.28,13.0,15.75572751282236,0.2134038034695281,0.52175,0.9748500695061685,0.2080367126451502,0.14518092735655755,0.6803108707351971,-0.29453919877097134,0.9175967424790832,0.39584674247908314,direct_spt_model_form_check_not_site_validation
extreme,constant,16,L2,4.5,2.6236644243122584,14.0,0.28,13.0,15.75572751282236,0.22668064646019068,0.5831666666666667,0.9177524234813107,0.2080367126451502,0.14518092735655755,0.6404645902668802,-0.2772878332144305,0.945943816247894,0.3627771495812273,direct_spt_model_form_check_not_site_validation
extreme,constant,18,L2,4.5,2.464683045111454,14.0,0.28,13.0,15.75572751282236,0.23238890718515984,0.61,0.8952093073848546,0.2080367126451502,0.14518092735655755,0.6247326049899712,-0.2704767023948834,0.9550967746740364,0.34509677467403643,direct_spt_model_form_check_not_site_validation
extreme,constant,20,L2,4.5,2.7,14.0,0.28,13.0,15.75572751282236,0.2240382901372934,0.5700833333333334,0.9285765951778276,0.2080367126451502,0.14518092735655755,0.6480183689475085,-0.2805582262303191,0.9411444450594424,0.371061111726109,direct_spt_model_form_check_not_site_validation
extreme,constant,22,L2,4.5,2.9353169548885463,14.0,0.28,13.0,15.75572751282236,0.21626699470520463,0.54,0.9619438829708009,0.2080367126451502,0.14518092735655755,0.6713041329050459,-0.29063975006575504,0.924661846358129,0.38466184635812894,direct_spt_model_form_check_not_site_validation
extreme,constant,24,L2,4.5,2.7763355756877424,14.0,0.28,13.0,15.75572751282236,0.22145682650158766,0.5578333333333333,0.9394007668743449,0.2080367126451502,0.14518092735655755,0.655572147628137,-0.28382861924620795,0.9360782708055162,0.3782449374721829,direct_spt_model_form_check_not_site_validation
extreme,constant,26,L2,4.5,2.3736644243122584,14.0,0.28,13.0,15.75572751282236,0.23578825431882314,0.61525,0.882303120849487,0.2080367126451502,0.14518092735655755,0.61572586715982,-0.266577253689667,0.9598360616266481,0.3445860616266482,direct_spt_model_form_check_not_site_validation
extreme,constant,28,L2,4.5,2.214683045111454,14.0,0.28,13.0,15.75572751282236,0.24197067960251242,0.6381666666666667,0.8597600047530309,0.2080367126451502,0.14518092735655755,0.599993881882911,-0.2597661228701199,0.9672712797761234,0.3291046131094567,direct_spt_model_form_check_not_site_validation
extreme,constant,30,L2,4.5,1.2500000000000002,14.0,0.28,13.0,15.75572751282236,0.28775264327485384,0.7945833333333333,0.7229706399132498,0.2080367126451502,0.14518092735655755,0.504533774926559,-0.2184368649866908,0.9931875125248845,0.19860417919155116,direct_spt_model_form_check_not_site_validation
extreme,constant,32,L2,4.5,1.4853169548885463,14.0,0.28,13.0,15.75572751282236,0.2750578875187069,0.75575,0.7563379277062231,0.2080367126451502,0.14518092735655755,0.5278195388840965,-0.2285183888221266,0.9893969819216262,0.23364698192162614,direct_spt_model_form_check_not_site_validation
extreme,constant,34,L2,4.5,1.3263355756877424,14.0,0.28,13.0,15.75572751282236,0.28350801798225905,0.78,0.7337948116097669,0.2080367126451502,0.14518092735655755,0.5120875536071875,-0.2217072580025794,0.9920980298562123,0.2120980298562123,direct_spt_model_form_check_not_site_validation
extreme,constant,36,L2,4.5,0.9236644243122585,14.0,0.28,13.0,15.75572751282236,0.30742956114694503,0.8395,0.6766971655849091,0.2080367126451502,0.14518092735655755,0.4722412731388705,-0.20445589244603862,0.9965901814018341,0.15709018140183406,direct_spt_model_form_check_not_site_validation
extreme,constant,38,L2,4.5,0.7646830451114539,14.0,0.28,13.0,15.75572751282236,0.3180240385392928,0.8604166666666667,0.6541540494884529,0.2080367126451502,0.14518092735655755,0.4565092878619615,-0.19764476162649142,0.997655840672944,0.13723917400627728,direct_spt_model_form_check_not_site_validation
extreme,constant,40,L2,4.5,0.9999999999999998,14.0,0.28,13.0,15.75572751282236,0.302589463576159,0.8293333333333334,0.6875213372814261,0.2080367126451502,0.14518092735655755,0.4797950518194988,-0.20772628546192728,0.9959551219169693,0.16662178858363597,direct_spt_model_form_check_not_site_validation
extreme,constant,42,L2,4.5,1.2353169548885463,14.0,0.28,13.0,15.75572751282236,0.2885837082304909,0.7945833333333333,0.7208886250743993,0.2080367126451502,0.14518092735655755,0.5030808157770361,-0.2178078092973632,0.9933828519572897,0.1987995186239564,direct_spt_model_form_check_not_site_validation
extreme,constant,44,L2,4.5,1.0763355756877433,14.0,0.28,13.0,15.75572751282236,0.29789940648379093,0.8275833333333333,0.6983455089779433,0.2080367126451502,0.14518092735655755,0.4873488305001273,-0.21099667847781606,0.9952285870951143,0.16764525376178097,direct_spt_model_form_check_not_site_validation
extreme,constant,46,L2,4.5,0.6736644243122583,14.0,0.28,13.0,15.75572751282236,0.3244248046100241,0.8685833333333334,0.6412478629530852,0.2080367126451502,0.14518092735655755,0.44750255003181016,-0.19374531292127506,0.9981315751650865,0.12954824183175317,direct_spt_model_form_check_not_site_validation
extreme,constant,48,L2,4.5,0.6,14.0,0.28,13.0,15.75572751282236,0.3297969302949062,0.877,0.6308024530705081,0.2080367126451502,0.14518092735655755,0.4402130948482024,-0.19058935822230566,0.9984557302949475,0.1214557302949475,direct_spt_model_form_check_not_site_validation
extreme,constant,50,L2,4.5,0.7499999999999998,14.0,0.28,13.0,15.75572751282236,0.3190394643391522,0.8619166666666667,0.6520720346496023,0.2080367126451502,0.14518092735655755,0.4550563287124385,-0.19701570593716378,0.9977386547927981,0.13582198812613144,direct_spt_model_form_check_not_site_validation
extreme,constant,0,L3,8.0,3.2,21.0,0.28,18.0,23.330086030389968,0.2525321682637648,0.21591666666666667,1.3381792659509093,0.33793331155619627,0.227921610561754,0.9025448604381143,-0.435634405512795,0.6442183919894867,0.42830172532282007,direct_spt_model_form_check_not_site_validation
extreme,constant,2,L3,8.0,3.4353169548885463,21.0,0.28,18.0,23.330086030389968,0.24675000615896894,0.19008333333333333,1.369537196033472,0.33793331155619627,0.227921610561754,0.9236944473059719,-0.44584274872749996,0.6126489290361617,0.4225655957028284,direct_spt_model_form_check_not_site_validation
extreme,constant,4,L3,8.0,3.276335575687742,21.0,0.28,18.0,23.330086030389968,0.2506269940200331,0.20641666666666666,1.3483516126326944,0.33793331155619627,0.227921610561754,0.9094056745680628,-0.43894593806463167,0.6339934660798362,0.4275767994131695,direct_spt_model_form_check_not_site_validation
extreme,constant,6,L3,8.0,2.8736644243122584,21.0,0.28,18.0,23.330086030389968,0.2610143722802789,0.245,1.2946923520108744,0.33793331155619627,0.227921610561754,0.8732147910882483,-0.4214775609226261,0.6875406801212597,0.4425406801212597,direct_spt_model_form_check_not_site_validation
extreme,constant,8,L3,8.0,2.714683045111454,21.0,0.28,18.0,23.330086030389968,0.2653565099815025,0.2585,1.2735067686100972,0.33793331155619627,0.227921610561754,0.8589260183503392,-0.41458075025975794,0.7082870403825724,0.4497870403825724,direct_spt_model_form_check_not_site_validation
extreme,constant,10,L3,8.0,2.95,21.0,0.28,18.0,23.330086030389968,0.2589795799478449,0.23825,1.30486469869266,0.33793331155619627,0.227921610561754,0.8800756052181969,-0.42478909347446303,0.6774819947200739,0.4392319947200739,direct_spt_model_form_check_not_site_validation
extreme,constant,12,L3,8.0,3.1853169548885463,21.0,0.28,18.0,23.330086030389968,0.25290195232357704,0.22341666666666668,1.3362226287752232,0.33793331155619627,0.227921610561754,0.9012251920860549,-0.43499743668916835,0.6461824146431385,0.4227657479764718,direct_spt_model_form_check_not_site_validation
extreme,constant,14,L3,8.0,3.026335575687742,21.0,0.28,18.0,23.330086030389968,0.2569762675088538,0.234,1.3150370453744458,0.33793331155619627,0.227921610561754,0.8869364193481457,-0.42810062602630006,0.6673713140329618,0.4333713140329618,direct_spt_model_form_check_not_site_validation
extreme,constant,16,L3,8.0,2.6236644243122584,21.0,0.28,18.0,23.330086030389968,0.26790808879075817,0.2675,1.2613777847526255,0.33793331155619627,0.227921610561754,0.8507455358683311,-0.4106322488842944,0.7200185882787227,0.45251858827872266,direct_spt_model_form_check_not_site_validation
extreme,constant,18,L3,8.0,2.464683045111454,21.0,0.28,18.0,23.330086030389968,0.2724846287437047,0.2826666666666667,1.2401922013518483,0.33793331155619627,0.227921610561754,0.836456763130422,-0.4037354382214262,0.7402050088611141,0.4575383421944474,direct_spt_model_form_check_not_site_validation
extreme,constant,20,L3,8.0,2.7,21.0,0.28,18.0,23.330086030389968,0.265764835535804,0.24716666666666667,1.2715501314344113,0.33793331155619627,0.227921610561754,0.8576063499982799,-0.4139437814361314,0.7101873529330961,0.46302068626642945,direct_spt_model_form_check_not_site_validation
extreme,constant,22,L3,8.0,2.9353169548885463,21.0,0.28,18.0,23.330086030389968,0.259368501537047,0.236,1.3029080615169744,0.33793331155619627,0.227921610561754,0.8787559368661377,-0.4241521246508366,0.6794210584349785,0.4434210584349785,direct_spt_model_form_check_not_site_validation
extreme,constant,24,L3,8.0,2.7763355756877424,21.0,0.28,18.0,23.330086030389968,0.2636556019933983,0.25733333333333336,1.281722478116197,0.33793331155619627,0.227921610561754,0.8644671641282287,-0.41725531398796845,0.7002773370517512,0.44294400371841786,direct_spt_model_form_check_not_site_validation
extreme,constant,26,L3,8.0,2.3736644243122584,21.0,0.28,18.0,23.330086030389968,0.27517582706017624,0.28741666666666665,1.2280632174943769,0.33793331155619627,0.227921610561754,0.8282762806484141,-0.3997869368459628,0.7515636206455079,0.4641469539788412,direct_spt_model_form_check_not_site_validation
extreme,constant,28,L3,8.0,2.214683045111454,21.0,0.28,18.0,23.330086030389968,0.2800062757066454,0.30716666666666664,1.2068776340935994,0.33793331155619627,0.227921610561754,0.8139875079105048,-0.3928901261830946,0.7710080644524138,0.4638413977857471,direct_spt_model_form_check_not_site_validation
extreme,constant,30,L3,8.0,1.2500000000000002,21.0,0.28,18.0,23.330086030389968,0.31338706843447867,0.4125,1.0783256413365685,0.33793331155619627,0.227921610561754,0.7272846697227606,-0.3510409716138079,0.8745805832637792,0.4620805832637792,direct_spt_model_form_check_not_site_validation
extreme,constant,32,L3,8.0,1.4853169548885463,21.0,0.28,18.0,23.330086030389968,0.3045312377870265,0.38433333333333336,1.1096835714191313,0.33793331155619627,0.227921610561754,0.7484342565906184,-0.36124931482851297,0.8519756298311072,0.46764229649777384,direct_spt_model_form_check_not_site_validation
extreme,constant,34,L3,8.0,1.3263355756877424,21.0,0.28,18.0,23.330086030389968,0.3104583704113361,0.41225,1.088497988018354,0.33793331155619627,0.227921610561754,0.7341454838527093,-0.3543525041656448,0.8674581559260095,0.4552081559260095,direct_spt_model_form_check_not_site_validation
extreme,constant,36,L3,8.0,0.9236644243122585,21.0,0.28,18.0,23.330086030389968,0.32655649871780024,0.45916666666666667,1.034838727396534,0.33793331155619627,0.227921610561754,0.6979546003728948,-0.33688412702363923,0.9026422796565428,0.4434756129898761,direct_spt_model_form_check_not_site_validation
extreme,constant,38,L3,8.0,0.7646830451114539,21.0,0.28,18.0,23.330086030389968,0.33338160450436194,0.47891666666666666,1.0136531439957563,0.33793331155619627,0.227921610561754,0.6836658276349855,-0.32998731636077083,0.9148665202135357,0.435949853546869,direct_spt_model_form_check_not_site_validation
extreme,constant,40,L3,8.0,0.9999999999999998,21.0,0.28,18.0,23.330086030389968,0.3233777324840765,0.44416666666666665,1.0450110740783196,0.33793331155619627,0.227921610561754,0.7048154145028435,-0.34019565957547615,0.8964321600805234,0.45226549341385675,direct_spt_model_form_check_not_site_validation
extreme,constant,42,L3,8.0,1.2353169548885463,21.0,0.28,18.0,23.330086030389968,0.3139567474071244,0.41533333333333333,1.0763690041608827,0.33793331155619627,0.227921610561754,0.7259650013707013,-0.35040400279018136,0.8759268480379866,0.46059351470465326,direct_spt_model_form_check_not_site_validation
extreme,constant,44,L3,8.0,1.0763355756877433,21.0,0.28,18.0,23.330086030389968,0.3202602551438542,0.4434166666666667,1.0551834207601056,0.33793331155619627,0.227921610561754,0.7116762286327923,-0.3435071921273133,0.8900037579134303,0.44658709124676366,direct_spt_model_form_check_not_site_validation
extreme,constant,46,L3,8.0,0.6736644243122583,21.0,0.28,18.0,23.330086030389968,0.3374190309193701,0.491,1.0015241601382854,0.33793331155619627,0.227921610561754,0.6754853451529779,-0.3260388149853075,0.9214299559930403,0.43042995599304035,direct_spt_model_form_check_not_site_validation
extreme,constant,48,L3,8.0,0.6,21.0,0.28,18.0,23.330086030389968,0.34075896446867393,0.49833333333333335,0.9917077664651214,0.33793331155619627,0.227921610561754,0.668864606150976,-0.3228431603141454,0.9265091001980734,0.42817576686474007,direct_spt_model_form_check_not_site_validation
extreme,constant,50,L3,8.0,0.7499999999999998,21.0,0.28,18.0,23.330086030389968,0.3340263698432413,0.47725,1.0116965068200707,0.33793331155619627,0.227921610561754,0.6823461592829264,-0.3293503475371443,0.9159468228689294,0.43869682286892936,direct_spt_model_form_check_not_site_validation
extreme,constant,0,L4,12.5,3.2,28.0,0.28,24.0,31.877396808363123,0.25531164001555773,0.03891666666666667,1.9234196628931783,0.49107142857142855,0.5643423913928823,2.2104060408624275,0.2869863779692492,0.002116424803914052,-0.03680024186275262,direct_spt_model_form_check_not_site_validation
extreme,constant,2,L4,12.5,3.4353169548885463,28.0,0.28,24.0,31.877396808363123,0.2510585309898863,0.035416666666666666,1.9560037519346873,0.49107142857142855,0.5643423913928823,2.2478518820601896,0.29184813012550226,0.001745418941740351,-0.033671247724926315,direct_spt_model_form_check_not_site_validation
extreme,constant,4,L4,12.5,3.276335575687742,28.0,0.28,24.0,31.877396808363123,0.2539162494178821,0.03941666666666667,1.9339897690566816,0.49107142857142855,0.5643423913928823,2.2225532737139524,0.28856350465727076,0.001988189374139082,-0.03742847729252759,direct_spt_model_form_check_not_site_validation
extreme,constant,6,L4,12.5,2.8736644243122584,28.0,0.28,24.0,31.877396808363123,0.2614540399588744,0.046,1.8782323220122052,0.49107142857142855,0.5643423913928823,2.158476462944122,0.28024414093191674,0.002764018536723478,-0.04323598146327652,direct_spt_model_form_check_not_site_validation
extreme,constant,8,L4,12.5,2.714683045111454,28.0,0.28,24.0,31.877396808363123,0.2645547768914298,0.049666666666666665,1.8562183391341995,0.49107142857142855,0.5643423913928823,2.133177854597885,0.27695951546368525,0.003147349767353258,-0.046519316899313407,direct_spt_model_form_check_not_site_validation
extreme,constant,10,L4,12.5,2.95,28.0,0.28,24.0,31.877396808363123,0.25999089224261945,0.047,1.8888024281757083,0.49107142857142855,0.5643423913928823,2.1706236957956464,0.2818212676199381,0.002596801033562579,-0.04440319896643742,direct_spt_model_form_check_not_site_validation
extreme,constant,12,L4,12.5,3.1853169548885463,28.0,0.28,24.0,31.877396808363123,0.25558180208459946,0.03833333333333333,1.9213865172172166,0.49107142857142855,0.5643423913928823,2.208069536993408,0.2866830197761914,0.002142018444912186,-0.036191314888421144,direct_spt_model_form_check_not_site_validation
extreme,constant,14,L4,12.5,3.026335575687742,28.0,0.28,24.0,31.877396808363123,0.25854402951144684,0.04691666666666667,1.899372534339211,0.49107142857142855,0.5643423913928823,2.182770928647171,0.2833983943079599,0.002439635421622177,-0.04447703124504449,direct_spt_model_form_check_not_site_validation
extreme,constant,16,L4,12.5,2.6236644243122584,28.0,0.28,24.0,31.877396808363123,0.2663633162668526,0.05216666666666667,1.8436150872947348,0.49107142857142855,0.5643423913928823,2.1186941178773404,0.27507903058260563,0.0033900759023905436,-0.04877659076427612,direct_spt_model_form_check_not_site_validation
extreme,constant,18,L4,12.5,2.464683045111454,28.0,0.28,24.0,31.877396808363123,0.2695823072245381,0.05708333333333333,1.821601104416729,0.49107142857142855,0.5643423913928823,2.093395509531103,0.27179440511437414,0.0038593234885659355,-0.0532240098447674,direct_spt_model_form_check_not_site_validation
extreme,constant,20,L4,12.5,2.7,28.0,0.28,24.0,31.877396808363123,0.26484486571459026,0.04766666666666667,1.8541851934582378,0.49107142857142855,0.5643423913928823,2.130841350728865,0.276656157270627,0.003185307061364273,-0.0444813596053024,direct_spt_model_form_check_not_site_validation
extreme,constant,22,L4,12.5,2.9353169548885463,28.0,0.28,24.0,31.877396808363123,0.2602710533430017,0.04825,1.8867692824997464,0.49107142857142855,0.5643423913928823,2.1682871919266264,0.28151790942688004,0.002628165322731635,-0.045621834677268366,direct_spt_model_form_check_not_site_validation
extreme,constant,24,L4,12.5,2.7763355756877424,28.0,0.28,24.0,31.877396808363123,0.26334362941402584,0.04758333333333333,1.8647552996217414,0.49107142857142855,0.5643423913928823,2.14298858358039,0.27823328395864877,0.0029928062566771385,-0.04459052707665619,direct_spt_model_form_check_not_site_validation
extreme,constant,26,L4,12.5,2.3736644243122584,28.0,0.28,24.0,31.877396808363123,0.27146048176442167,0.057583333333333334,1.8089978525772648,0.49107142857142855,0.5643423913928823,2.0789117728105593,0.2699139202332945,0.004156334840512976,-0.05342699849282036,direct_spt_model_form_check_not_site_validation
extreme,constant,28,L4,12.5,2.214683045111454,28.0,0.28,24.0,31.877396808363123,0.27480462297293906,0.064,1.786983869699259,0.49107142857142855,0.5643423913928823,2.053613164464322,0.26662929476506303,0.004730279260469317,-0.059269720739530685,direct_spt_model_form_check_not_site_validation
extreme,constant,30,L4,12.5,1.2500000000000002,28.0,0.28,24.0,31.877396808363123,0.29700609326646044,0.09033333333333333,1.6534052320969101,0.49107142857142855,0.5643423913928823,1.9001037493415325,0.24669851724462233,0.010312454195257226,-0.08002087913807611,direct_spt_model_form_check_not_site_validation
extreme,constant,32,L4,12.5,1.4853169548885463,28.0,0.28,24.0,31.877396808363123,0.2912660373434902,0.08525,1.6859893211384194,0.49107142857142855,0.5643423913928823,1.9375495905392945,0.25156026940087517,0.008535934934659595,-0.07671406506534041,direct_spt_model_form_check_not_site_validation
extreme,constant,34,L4,12.5,1.3263355756877424,28.0,0.28,24.0,31.877396808363123,0.29511941510191747,0.09041666666666667,1.6639753382604137,0.49107142857142855,0.5643423913928823,1.9122509821930576,0.2482756439326439,0.00969981608449555,-0.08071685058217112,direct_spt_model_form_check_not_site_validation
extreme,constant,36,L4,12.5,0.9236644243122585,28.0,0.28,24.0,31.877396808363123,0.3053513029880177,0.111,1.6082178912159373,0.49107142857142855,0.5643423913928823,1.848174171423227,0.23995628020728965,0.013384994945515372,-0.09761500505448463,direct_spt_model_form_check_not_site_validation
extreme,constant,38,L4,12.5,0.7646830451114539,28.0,0.28,24.0,31.877396808363123,0.3095890925435853,0.11833333333333333,1.5862039083379313,0.49107142857142855,0.5643423913928823,1.8228755630769897,0.23667165473905838,0.015187996252563285,-0.10314533708077005,direct_spt_model_form_check_not_site_validation
extreme,constant,40,L4,12.5,0.9999999999999998,28.0,0.28,24.0,31.877396808363123,0.3033574682826874,0.10725,1.6187879973794401,0.49107142857142855,0.5643423913928823,1.8603214042747513,0.24153340689531122,0.012594913705518684,-0.09465508629448131,direct_spt_model_form_check_not_site_validation
extreme,constant,42,L4,12.5,1.2353169548885463,28.0,0.28,24.0,31.877396808363123,0.2973717629173067,0.094,1.651372086420949,0.49107142857142855,0.5643423913928823,1.897767245472513,0.24639515905156406,0.010434553452672968,-0.08356544654732703,direct_spt_model_form_check_not_site_validation
extreme,constant,44,L4,12.5,1.0763355756877433,28.0,0.28,24.0,31.877396808363123,0.3013895027149787,0.09866666666666667,1.6293581035429434,0.49107142857142855,0.5643423913928823,1.8724686371262762,0.2431105335833328,0.0118502750193053,-0.08681639164736137,direct_spt_model_form_check_not_site_validation
extreme,constant,46,L4,12.5,0.6736644243122583,28.0,0.28,24.0,31.877396808363123,0.3120686474954498,0.11708333333333333,1.573600656498467,0.49107142857142855,0.5643423913928823,1.8083918263564456,0.23479116985797854,0.01632398570050969,-0.10075934763282364,direct_spt_model_form_check_not_site_validation
extreme,constant,48,L4,12.5,0.6,28.0,0.28,24.0,31.877396808363123,0.31410470517600964,0.11758333333333333,1.5634004218314876,0.49107142857142855,0.5643423913928823,1.796669652167901,0.23326923033641345,0.017303175346636,-0.10028015798669733,direct_spt_model_form_check_not_site_validation
extreme,constant,50,L4,12.5,0.7499999999999998,28.0,0.28,24.0,31.877396808363123,0.3099864232731161,0.11175,1.5841707626619699,0.49107142857142855,0.5643423913928823,1.82053905920797,0.2363682965460001,0.015365925808833725,-0.09638407419116628,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,0,L1,2.0,3.2,8.0,0.28,10.0,10.42484444292229,0.17921540000000002,0.742,0.7603740083287055,0.1362707320522323,0.10807279200743383,0.6030329536827406,-0.15734105464596493,0.9659165335920221,0.22391653359202213,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,2,L1,2.0,3.4353169548885463,8.2,0.28,10.0,10.47929925800245,0.17921540000000002,0.7426666666666667,0.764006475134227,0.13692172604377056,0.10841630773335159,0.6049497293946368,-0.15905674573959028,0.9650422489428068,0.22237558227614007,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,4,L1,2.0,3.276335575687742,8.4,0.28,10.0,10.536927776179398,0.17921540000000002,0.7313333333333333,0.7678609447851612,0.1376125063640506,0.10878050935993185,0.6069819299007331,-0.16087901488442813,0.9640984181903965,0.23276508485706326,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,6,L1,2.0,2.8736644243122584,8.6,0.28,10.0,10.597524177025196,0.17921540000000002,0.728,0.771925341778024,0.1383409088968853,0.10916420732603498,0.6091229175954463,-0.16280242418257762,0.9630851126705104,0.23508511267051047,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,8,L1,2.0,2.714683045111454,8.8,0.28,10.0,10.660867627855874,0.17921540000000002,0.7280833333333333,0.7761865084248941,0.13910457558197079,0.10956611284508438,0.6113655012073983,-0.16482100721749582,0.9620027193447565,0.23391938601142315,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,10,L1,2.0,2.95,9.0,0.28,10.0,10.726727724576358,0.17921540000000002,0.7215833333333334,0.7806305379855152,0.1399010141172893,0.10998487034438595,0.6137021168068477,-0.16692842117866746,0.9608519097397312,0.23926857640639787,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,12,L1,2.0,3.1853169548885463,9.2,0.28,10.0,10.794869249895504,0.17921540000000002,0.7231666666666666,0.7852430683045997,0.14072765058343617,0.11041908596824511,0.616124986849596,-0.16911808145500362,0.9596336117584002,0.2364669450917336,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,14,L1,2.0,3.026335575687742,9.4,0.28,10.0,10.865056238431336,0.17921540000000002,0.7098333333333333,0.7900095353036972,0.14158187487326623,0.11086735208158366,0.6186262569041703,-0.17138327839952694,0.9583489840077836,0.24851565067445025,direct_spt_model_form_check_not_site_validation
