case_no,earthquake,site,liquefied,mw,pga,csr75,fc_pct,gc_pct,n120,vs1_ms,dw_m,ds_m,hn_m,dn_m,shallow_groundwater_index,demand_index,dpt_resistance_index,vs_resistance_index,capping_index,dpt_screening_score,vs_screening_score,combined_instrument_score,n120_cs,crr_static_benchmark,fs_static_proxy,g_static_proxy,minus_g_static_proxy,pf_static_proxy
114.0,Hyogoken-Nambu earthquake,KNK Kainan Port Sub-station (KPS) 1,0.0,6.9,0.12,0.090828425592717,10.0,50.0,5.06116117188896,146.98251562773342,2.0,6.6,2.0,0.0,0.2786962566140738,-1.4347051125643728,1.121406169870365,1.313636773925327,0.460093047575911,-0.230451545991248,-0.17278236477475944,0.06360570306321832,6.039955781170444,0.08941218285907154,0.98440749441154,-0.015592505588460037,0.015592505588460037,0.5225963589916677
115.0,Hyogoken-Nambu earthquake,KNK Kainan Port Sub-station (KPS) 2,0.0,6.9,0.12,0.0990121363940175,10.0,50.0,6.1761608825450764,168.4,2.0,10.4,2.0,0.0,0.2786962566140738,-1.3856398270349075,0.9953221602779813,0.910902933034556,0.460093047575911,-0.24619737038070366,-0.2715231385537312,-0.024985017098099818,7.179064881481019,0.1005287552938637,1.0153175050562573,0.015317505056257286,-0.015317505056257286,0.478141903111594
116.0,Hyogoken-Nambu earthquake,Nishinomiya Expressway 3,0.0,6.9,0.63,0.4129399230513459,7.0,50.0,8.191727572200698,178.40889041143822,3.7,7.0,,,-0.5620208957411135,0.49650836489864797,0.7674021640628376,0.7226960078705091,0.460093047575911,0.3642498866538157,0.3508380397961172,0.382398035331769,8.381849167507742,0.11307153211758388,0.2738207807132378,-0.7261792192867622,0.7261792192867622,0.9999985006179295
117.0,Hyogoken-Nambu earthquake,Nishinomiya Expressway 17,0.0,6.9,0.53,0.341713942195281,8.0,50.0,20.959500066813543,239.83365650648796,2.0,3.3,,,0.2786962566140738,0.0694743246361686,-0.6763757439483243,-0.4323337587116717,0.460093047575911,-0.0929053733966111,-0.019692777825615307,-0.1186819832077299,21.52273468716876,0.30396010455052946,0.8895162503402446,-0.11048374965975538,0.11048374965975538,0.6635576597445751
118.0,Hyogoken-Nambu earthquake,Nishinomiya Expressway 23,0.0,6.9,0.63,0.3854521956739417,11.0,40.0,5.959600606460966,148.19538959441442,2.9,4.0,,,-0.16638929463278995,0.33170620789743643,1.0198107656705788,1.2908299221668462,0.460093047575911,0.4449378167072576,0.5262435636561378,0.5679521037838253,7.326377787188634,0.10202052754282087,0.26467751043535676,-0.7353224895646433,0.7353224895646433,0.9999991799999334
119.0,Hyogoken-Nambu earthquake,Nishinomiya Expressway 28,0.0,6.9,0.65,0.4829309501599276,2.0,30.0,7.791472258981788,173.07773607729476,2.2,6.0,,,0.1797883563369929,0.9161382629929659,0.8126629782756046,0.8229429007386214,0.460093047575911,0.7150234354757101,0.7181074122146152,0.7067318914965773,7.791472258981788,0.10681171153854684,0.2211738790052181,-0.7788261209947819,0.7788261209947819,0.9999999734930689
120.0,Hyogoken-Nambu earthquake,"LPG Tank Yard, Kobe",1.0,6.9,0.5,0.3728427752582409,10.0,30.0,4.10156111494118,128.38777651376813,1.5,4.0,,,0.5259660073067759,0.25610666288918543,1.2299176085987746,1.663291783522356,0.460093047575911,0.6124211347199165,0.7424333871969909,0.796477064275592,5.059606506564319,0.08043860835213096,0.2157440446483562,-0.7842559553516438,0.7842559553516438,0.9999999840366394
121.0,Hyogoken-Nambu earthquake,"Port Island 1C, Instrumented array",1.0,6.9,0.5,0.3480241996807482,13.0,30.0,6.336850939516328,164.2415919182074,3.0,8.6,4.0,0.0,-0.21584324477133043,0.10730735573982045,0.9771513513612311,0.9890975346816179,0.460093047575911,0.321269718915818,0.32485357391193403,0.4106433551420365,8.45892275971294,0.11390344843893693,0.3272860006385291,-0.6727139993614709,0.6727139993614709,0.9999718397812057
122.0,Hyogoken-Nambu earthquake,"Port Island Common Factory, 1",0.0,6.9,0.5,0.3395979099564377,6.0,30.0,10.672832025302966,202.4912018042085,3.2,9.0,0.0,3.2,-0.31475114504841134,0.05678769280016797,0.4868392233957316,0.26985282628300084,-2.043851090986792,0.006463445219773184,-0.05863247391404604,0.006071318856783414,10.752626949663258,0.14021488945062827,0.41288501884070633,-0.5871149811592937,0.5871149811592937,0.9992883877953409
123.0,Hyogoken-Nambu earthquake,"Port Island Common Factory, 2",0.0,6.9,0.5,0.3401376267356133,5.0,30.0,8.069208944680488,181.58786851223485,3.2,9.2,0.0,3.2,-0.31475114504841134,0.06002355468706256,0.7812565531356506,0.6629185831091163,-2.043851090986792,0.09624478199085142,0.06074339098289118,0.14470048783040346,8.069208944680488,0.10973177007775979,0.32260991273115913,-0.6773900872688409,0.6773900872688409,0.9999774446505495
124.0,Hyogoken-Nambu earthquake,Port Island Dhole Array 91,1.0,6.9,0.5,0.3668879473056111,10.0,30.0,10.015414196484125,194.1163054392217,2.4,7.2,,,0.08088045605991216,0.2204046029229179,0.5611799385033819,0.4273341682327951,0.460093047575911,0.30671679645710564,0.26656306537592955,0.31402517596103463,11.101333512144647,0.14447822175954125,0.39379386218755635,-0.6062061378124437,0.6062061378124437,0.9996111574071236
125.0,Hyogoken-Nambu earthquake,Port Island Dhole Array 95,1.0,6.9,0.5,0.4056859484228657,10.0,30.0,6.912305647571342,169.77392518840037,2.4,7.8,,,0.08088045605991216,0.4530172952590271,0.9120790143579366,0.8850676781277028,0.460093047575911,0.5166622307647212,0.508558829895651,0.5571661354285653,7.9311271403079475,0.10827450063312198,0.26689241038307376,-0.7331075896169262,0.7331075896169262,0.9999990478422953
126.0,Hyogoken-Nambu earthquake,SGK Technical Research Center (TRC) 1,0.0,6.9,0.45,0.2358379045071989,10.0,30.0,7.762769886127884,176.23083218455614,7.0,8.5,0.0,7.0,-2.194001250312948,-0.5653034853358841,0.8159086385386968,0.7636521603368474,-5.017284755530001,-0.6992784646786285,-0.7149554081391833,-0.5716085479315403,8.799980777102519,0.11762550262798795,0.49875571475151675,-0.5012442852484833,0.5012442852484833,0.9939384012315693
127.0,Hyogoken-Nambu earthquake,SGK Technical Research Center (TRC) 2,0.0,6.9,0.4,0.2192443369456206,10.0,30.0,5.454384875626908,155.84884100727112,7.0,9.0,0.0,7.0,-2.194001250312948,-0.664789910275525,1.0769404890632612,1.1469146130672425,-5.017284755530001,-0.6657378007440976,-0.6447455635429031,-0.47756993600942266,6.441682073208804,0.093247996097174,0.42531541473886464,-0.5746845852611353,0.5746845852611353,0.9989751525836825
128.0,"San Francisco, California earthquake","Coyote creek, SR1",1.0,7.9,0.36,0.3467194354963478,5.0,60.0,6.242111480815118,159.62369013077972,2.4,4.6,,,0.08088045605991216,0.09948466639869029,0.987864475952655,1.0759324444862137,0.460093047575911,0.3803081862559851,0.40672857681605273,0.4867597609180933,6.242111480815118,0.09133090424814011,0.2634144351250311,-0.7365855648749688,0.7365855648749688,0.9999992476981443
129.0,"San Francisco, California earthquake","Coyote creek, R1-R2",1.0,7.9,0.36,0.3351450016197631,5.0,60.0,9.12150066917335,184.61395314623527,2.4,4.2,,,0.08088045605991216,0.030090363889088534,0.6622635537501433,0.6060161632763915,0.460093047575911,0.2514004734659108,0.23452625632378526,0.3033683143572659,9.12150066917335,0.1211951984910134,0.36162018799407525,-0.6383798120059248,0.6383798120059248,0.9998777608120091
130.0,"San Francisco, California earthquake","Coyote creek, R1-R3",1.0,7.9,0.36,0.3351450016197631,5.0,60.0,10.202201321612858,193.0054964710641,2.4,4.2,,,0.08088045605991216,0.030090363889088534,0.5400580768101564,0.4482217923097526,0.460093047575911,0.21473883038391472,0.1871879450337936,0.24736834477594077,10.202201321612858,0.1336267148508538,0.3987131367170418,-0.6012868632829582,0.6012868632829582,0.9995431740291837
131.0,"San Francisco, California earthquake","Coyote creek, R2-R3",1.0,7.9,0.36,0.3467194354963478,5.0,60.0,11.443893957381508,203.05072347518305,2.4,4.6,,,0.08088045605991216,0.09948466639869029,0.3996476491635688,0.2593315947650268,0.460093047575911,0.20384313821925926,0.16174832189969668,0.20579622561603872,11.443893957381508,0.14873406818299095,0.4289752836326294,-0.5710247163673706,0.5710247163673706,0.9988635322698508
132.0,Loma Prieta earthquake,"Coyote creek, SR1",0.0,7.0,0.18,0.1277357662777852,5.0,60.0,6.242111480815118,163.60578072429607,2.4,4.6,,,0.08088045605991216,-1.2134278395993572,0.987864475952655,1.0010533124823402,0.460093047575911,-0.21050244144313623,-0.20654579048423072,0.01226455741800207,6.242111480815118,0.09133090424814011,0.7149986797708956,-0.2850013202291044,0.2850013202291044,0.8868130200300771
133.0,Loma Prieta earthquake,"Coyote creek, R1-R2",0.0,7.0,0.18,0.1238119244687013,5.0,60.0,9.12150066917335,189.8361654651428,2.4,4.2,,,0.08088045605991216,-1.236953160008353,0.6622635537501433,0.5078178133402007,0.460093047575911,-0.3187691122879379,-0.3651028344109207,-0.15973658899407672,9.12150066917335,0.1211951984910134,0.9788653153650851,-0.021134684634914858,0.021134684634914858,0.5307003703653452
134.0,Loma Prieta earthquake,"Coyote creek, R1-R3",0.0,7.0,0.18,0.1238119244687013,5.0,60.0,10.202201321612858,198.46508207719472,2.4,4.2,,,0.08088045605991216,-1.236953160008353,0.5400580768101564,0.3455598810128257,0.460093047575911,-0.355430755369934,-0.4137802141091332,-0.21662927084754907,10.202201321612858,0.1336267148508538,1.079271769857948,0.07927176985794793,-0.07927176985794793,0.39162114605063075
135.0,Loma Prieta earthquake,"Coyote creek, R2-R3",0.0,7.0,0.18,0.1277357662777852,5.0,60.0,10.789054834637488,203.3042422235738,2.4,4.6,,,0.08088045605991216,-1.2134278395993572,0.47369676455297133,0.2545644345559858,0.460093047575911,-0.3647527548630413,-0.430492453862137,-0.23986676044720556,10.789054834637488,0.14065701137858197,1.1011560464020478,0.10115604640204778,-0.10115604640204778,0.3641134417130567
136.0,Guatemala earthquake,Lake Amatitlan B-1,1.0,7.5,0.12,0.1706696223613948,10.0,22.0,5.988109752072867,168.0630870102725,1.6,8.73,0.5,0.4,0.47651205716823547,-0.9560187059226748,1.0165869555166855,0.9172382364735839,0.14710003025557317,-0.022574918063772285,-0.05237953377670276,0.15481590427154354,6.986947563424915,0.09860190024664528,0.5777355037316171,-0.4222644962683829,0.4222644962683829,0.9760606388586245
