case_id,source_dataset,validation_split,earthquake,site,mw,pga,csr75,groundwater_table_m,critical_layer_depth_m,unsaturated_cap_or_cover_m,n120,vs1_ms,fc_pct,gc_pct,observed_liquefaction,n1_60cs_proxy,crr_static_benchmark,fs_static_proxy,g_static_proxy,pf_static_proxy,combined_instrument_score,dpt_screening_score,vs_screening_score
HU-139,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Chi-Chi earthquake,"NanTou, B-1",7.6,0.428,0.4088068754440023,1.5,5.0,1.5,10.612683296400403,190.8039727142075,15.3,41.0,0,13.723123434386602,0.17875771820082292,0.43726690752614034,-0.5627330924738596,0.9985728144827539,0.4312687319856905,0.42988185280064956,0.42867535985918714
HU-140,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Chi-Chi earthquake,"NanTou, B-2",7.6,0.428,0.4416732242790947,1.8,7.3,0.0,13.98570841446936,223.2562272438651,20.5,45.0,0,18.842327721275677,0.2570127287486181,0.581906972441261,-0.418093027558739,0.9745605332208565,0.330919388938293,0.4331416242200532,0.36329207732717017
HU-141,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Chi-Chi earthquake,"NanTou, BH-2",7.6,0.428,0.4182674755173138,1.7,7.2,1.7,14.153537983582453,222.1474788600151,19.0,13.0,0,18.618042915840704,0.2532705130190003,0.6055228480430015,-0.3944771519569985,0.9647778370637607,0.2255582537667103,0.3076800262425429,0.24977858560201383
HU-142,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Chi-Chi earthquake,"NanTou, BH-3",7.6,0.428,0.3677561897979204,4.0,17.2,0.0,18.540287312031467,269.7576224395867,16.0,45.0,0,22.308597865571375,0.31850280186805036,0.8660705399494854,-0.13392946005051465,0.6979508860601251,-0.3196753045554744,-0.13839078861582976,-0.3160543161694949
HU-143,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Chi-Chi earthquake,"NanTou, BH-4",7.6,0.428,0.3139407843082483,5.0,7.2,5.0,8.466390846060602,178.47472291230758,19.0,46.0,0,12.516762956353485,0.16249687980119826,0.5176035989056071,-0.48239640109439286,0.9912202011742293,-0.15600385192352673,-0.23636505553389414,-0.2408306109527661
HU-144,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Chi-Chi earthquake,"NanTou, BH-5",7.6,0.428,0.3916593575999714,2.8,17.8,0.0,18.75810561399868,273.2833339170392,22.0,9.0,0,24.4314387697223,0.3595509855999287,0.9180196480002473,-0.08198035199975273,0.6211309638306949,-0.16901262596684463,0.037399381486691766,-0.15276410438575055
HU-145,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Chi-Chi earthquake,"NanTou, BH-6",7.6,0.428,0.4121732152971303,1.2,3.3,0.0,7.105907793466519,164.1855606686489,14.0,53.0,1,9.611824797353576,0.12675278789417474,0.30752310725188753,-0.6924768927481124,0.9999894217396489,0.7061068091174811,0.6462863895311985,0.6762757796765332
HU-146,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Chi-Chi earthquake,"NanTou, BH-7",7.6,0.428,0.4311931724967988,0.65,16.2,0.0,17.514658851430415,263.8170383100094,20.0,42.0,0,22.520738936206648,0.3224890439170288,0.7478992351610646,-0.2521007648389354,0.8525707837442715,0.19032040119115012,0.3988949148592741,0.21994998957631717
HU-147,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Chi-Chi earthquake,"NanTou, BH-8",7.6,0.428,0.3345767174179833,5.0,8.8,0.7000000000000002,11.67431253698141,200.23943464902536,11.0,57.0,0,13.192431706247417,0.1715019409067307,0.5125937699139869,-0.48740623008601314,0.9920204399505536,-0.0988701671788827,-0.12128164956570203,-0.13970073431798144
HU-148,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Chi-Chi earthquake,"NanTou, BH-9",7.6,0.428,0.2888142208769889,9.6,16.2,0.0,15.859577884583391,248.1366946529488,26.0,2.0,0,22.191827127131248,0.31631959191851106,1.0952355149202893,0.09523551492028925,0.37143914933569133,-0.8972741063617605,-0.8143175535670844,-0.9609535382707566
HU-149,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Chi-Chi earthquake,"NanTou, BH-10",7.6,0.428,0.3812479804202934,2.4,5.8,2.4,12.10803776562107,203.68183047332235,16.0,46.0,0,15.52900684365482,0.20465389552551458,0.5367999465856871,-0.4632000534143129,0.9875663333874545,0.1669599353594578,0.1805717079489671,0.1574470819359057
HU-150,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Chi-Chi earthquake,"NanTou, BH-14",7.6,0.428,0.4135822002969292,1.5,18.8,0.0,6.4640108573165,165.92512000065707,16.0,55.0,0,9.580202482301802,0.12639021973574158,0.3055987894184043,-0.6944012105815958,0.9999904413373155,0.6873660760990156,0.6421910983595106,0.640591615015233
HU-151,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Chi-Chi earthquake,"WuFeng, BH-2",7.6,0.789,0.50914779660298,5.1,5.1,5.1,17.352612018682944,236.9123230985558,,31.0,0,,,,,,-0.18092341510965648,-0.024962047098653073,-0.057629564522740595
HU-152,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Chi-Chi earthquake,"WuFeng, BH-3",7.6,0.789,0.8212623697697617,1.3,11.0,1.3,16.05892721413021,247.73391500357343,16.0,5.0,0,19.693244322383453,0.2714717642688547,0.3305542470489193,-0.6694457529510807,0.9999672253608789,0.9871054258605333,1.3855212625190303,1.2479201535513136
HU-153,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Chi-Chi earthquake,"WuFeng, BH-14",7.6,0.79,0.6813170288019774,3.5,7.0,,10.778703317446816,198.98435791979117,21.0,18.0,1,15.486067402728114,0.20401651995613088,0.29944432816375066,-0.7005556718362493,0.9999931408614671,0.8294600065769212,1.020343481504799,0.9786219170226863
HU-154,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Chi-Chi earthquake,WuFeng -Fu Tin Bridge,7.6,0.79,0.5651973378304992,4.5,5.5,0.0,10.03047863463204,189.71013921878995,3.0,53.0,1,10.03047863463204,0.1316067565864052,0.23285098456333073,-0.7671490154366692,0.9999999261333006,0.5386846651127725,0.633531274611257,0.6187446207389545
HU-155,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Chi-Chi earthquake,"YuanLin, BH-02",7.6,0.19,0.1416456942110079,7.0,16.2,0.0,13.62386374629818,234.91514275990477,28.0,47.0,0,20.067672055765403,0.2779652415443816,1.9623981024816761,0.9623981024816761,0.007526337051845633,-0.8486483268707157,-0.8783685122709933,-1.0262634491333087
HU-156,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Chi-Chi earthquake,"YuanLin, BH-14",7.6,0.19,0.1964303063223503,1.6,12.8,0.0,16.46605502473132,251.9868778319351,15.0,45.0,0,19.756148571830863,0.27255707631856096,1.3875510425121644,0.38755104251216443,0.11877341233377448,-0.32806683669496745,-0.29287717289617926,-0.44065867731201175
HU-157,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Chi-Chi earthquake,"YuanLin, BH-40",7.6,0.19,0.1893241002638528,1.2,12.2,1.2,14.555395965169508,225.18149448559137,10.0,55.0,0,15.739482292390031,0.2077933466655359,1.0975535939478562,0.09755359394785623,0.3685604694547674,-0.2063434603006999,-0.25461815518119496,-0.3160024489042041
HU-158,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Tohoku earthquake,"Chiba-ken, CH350",9.0,0.143,0.2944883066326166,0.32,19.75,0.0,16.366468259941012,264.1037674511702,0.0,33.0,0,16.366468259941012,0.21729548928462042,0.7378747623949068,-0.2621252376050932,0.8635008974888139,-0.03901489137950999,0.10166052732793009,-0.11785306114734408
HU-159,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Tohoku earthquake,"Chiba-ken, CH344",9.0,0.196,0.3656098431980661,1.75,12.6,0.0,17.190179987393886,256.75822106634706,0.0,33.0,0,17.190179987393886,0.23012048042430194,0.6294154402720391,-0.3705845597279609,0.9524898475083494,-0.02221438951280523,0.12416219914699723,-0.025970186439946516
HU-160,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Tohoku earthquake,"Gunma-ken, GU001",9.0,0.177,0.1969905978202299,11.7,12.25,0.0,9.513590420144675,178.43014859144245,4.0,55.0,0,9.513590420144675,0.12562834345829935,0.6377377643827729,-0.36226223561722715,0.9476113476765433,-0.8919923809403565,-1.054480203670794,-1.0231691528437579
HU-161,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Tohoku earthquake,"Gunma-ken, GU002",9.0,0.177,0.1930195018820316,8.5,9.25,1.25,11.592563804645094,207.7108651585342,8.0,37.0,0,12.037518214824509,0.15626782354146282,0.8095960357258075,-0.19040396427419248,0.7768740022609077,-0.7898620558652353,-0.8681209708772984,-0.9314610739315486
HU-162,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Tohoku earthquake,"Gunma-ken, GU003",9.0,0.201,0.2741855922835556,9.0,16.25,0.0,14.974252356659893,245.54918395432608,17.0,,0,18.88596525906912,0.2577441661081501,0.9400354116404402,-0.059964588359559756,0.5882293540640127,-0.8388727562918087,-0.7644066192496407,-0.9264797036468033
HU-163,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Tohoku earthquake,"Ibaraki-ken, IB014",9.0,0.201,0.3904415844644386,1.15,12.25,0.0,15.608237864661518,246.48669959126312,0.0,33.0,0,15.608237864661518,0.2058327341517726,0.5271793332006618,-0.4728206667993382,0.9895191199709699,0.16364398020732496,0.304167885573275,0.15831339246893728
HU-164,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Tohoku earthquake,"Ibaraki-ken, IB021",9.0,0.356,0.4730832635504608,4.5,7.25,0.0,8.538158845330939,181.7330596428128,7.0,13.0,1,8.731232124872227,0.1168698820094037,0.24703871604398434,-0.7529612839560157,0.999999769744609,0.4091412130260668,0.43563597110448365,0.41522416551257274
HU-165,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Tohoku earthquake,"Ibaraki-ken, IB022",9.0,0.38,0.6178458179231237,3.61,11.25,0.0,12.748997244355133,223.88570577179627,7.3,33.0,1,13.037371499179105,0.1694122918204772,0.27419833056401227,-0.7258016694359877,0.9999984639213015,0.5471819997792059,0.7713802372414701,0.6560255435317534
HU-166,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Tohoku earthquake,"Ibaraki-ken, IB023",9.0,0.38,0.6947112388506518,2.4,11.75,0.0,15.789159282774488,246.49917229985635,45.3,25.0,0,23.946991139329384,0.34995671760195113,0.5037441429347372,-0.49625585706526276,0.9932942256309265,0.6743555478761408,0.9953048077020236,0.8555175241595133
HU-167,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Tohoku earthquake,"Ibaraki-ken, IB025",9.0,0.84,0.9766426795638852,7.1,8.75,0.3,9.055187668524956,187.62522059059708,8.0,13.0,1,9.468101572152886,0.12510952115644428,0.12810163202401856,-0.8718983679759814,0.9999999999999369,1.1630694970375173,1.5077850189560043,1.4716740630626564
HU-168,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Tohoku earthquake,"Ibaraki-ken, IB027",9.0,0.77,1.221579510552395,4.5,11.25,0.0,12.613172812687171,220.803474529881,0.0,33.0,0,12.613172812687171,0.16376583833381386,0.13406072786842946,-0.8659392721315705,0.9999999999997858,1.7407033441702664,2.3168132523313765,2.2142383161378767
HU-169,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Tohoku earthquake,"Ibaraki-ken, IB028",9.0,0.77,0.9470585372609074,4.8,6.75,1.8,8.677993398684468,180.2924909917344,6.45,27.0,1,8.793751278677227,0.11755692255672623,0.12412846506481594,-0.8758715349351841,0.9999999999999734,1.305899073929475,1.6095658931318437,1.6020243540691441
HU-170,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Tohoku earthquake,"Kanagawa-ken, KA001",9.0,0.092,0.1818971263866627,0.33,8.75,0.0,12.319002539824847,219.45859849108265,0.0,73.0,0,12.319002539824847,0.1599105540725125,0.8791263350284443,-0.12087366497155572,0.6788770088793242,-0.016828684551807485,-0.06578974119955235,-0.17075739262163042
HU-171,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Tohoku earthquake,"Kanagawa-ken, KA002",9.0,0.093,0.1714400076976791,0.55,4.75,0.0,11.532960105468742,198.81627823410477,10.0,18.0,0,12.651692977302037,0.16427433054405002,0.9582030049469832,-0.04179699505301682,0.5611810728528543,0.034876814650389706,-0.08909676612744676,-0.10428278547114021
HU-172,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Tohoku earthquake,"Kanagawa-ken, KA003",9.0,0.074,0.1490614103605002,0.5,12.75,0.0,16.642057372583984,254.1571559152247,0.0,33.0,0,16.642057372583984,0.2215431856659583,1.4862544580127297,0.4862544580127297,0.07650971801625978,-0.330810347881555,-0.31784887843287973,-0.47190264311968527
HU-173,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Tohoku earthquake,"Kanagawa-ken, KA005",9.0,0.182,0.2140678523035262,1.0,1.9,1.0,8.24411514339339,158.96212012707187,4.0,10.0,0,8.24411514339339,0.11159331294637924,0.5212987926283831,-0.4787012073716169,0.9905911685434445,0.2649589322561188,0.05384968994420774,0.15191801155860982
HU-174,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Tohoku earthquake,"Kanagawa-ken, KA008",9.0,0.14,0.2627127729431954,2.8,22.25,0.0,18.87855294425914,282.1823781824299,,33.0,0,,,,,,-0.4757880360410242,-0.3145802485194694,-0.5508589060614231
HU-175,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Tohoku earthquake,"Kanagawa-ken, KA010",9.0,0.125,0.2724130283567841,0.0,12.75,0.0,17.071179232591625,258.16315728025023,,33.0,0,,,,,,-0.047283841440667065,0.0498461065835991,-0.11224877119698219
HU-176,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Tohoku earthquake,"Kanagawa-ken, KA011",9.0,0.148,0.1732891320277298,9.38,11.75,4.580000000000001,12.087551651717204,200.6573430507817,3.0,69.0,0,12.087551651717204,0.1569120050402172,0.905492474941291,-0.09450752505870896,0.6398281702113011,-1.0332547046402119,-1.1554670923746797,-1.162224972674137
HU-177,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Tohoku earthquake,"Saitama-ken, SA001",9.0,0.259,0.3862163342562881,3.4,7.75,0.8999999999999999,10.555633131994773,199.60605443794975,3.3,33.0,0,10.555633131994773,0.13783713129097325,0.3568909936354642,-0.6431090063645357,0.9998985774318001,0.18760120873382094,0.20641816010248895,0.15362206237621548
HU-178,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Tohoku earthquake,"Saitama-ken, SA003",9.0,0.167,0.2214060098028418,8.52,15.25,4.1,13.501665753061507,232.9077783339377,9.55,41.0,0,14.488890059255702,0.1895111630756757,0.8559440786834652,-0.14405592131653477,0.712576855989463,-0.9817138244410597,-0.9697813342565591,-1.1104977815069625
HU-179,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Tohoku earthquake,"Tochiki-ken, TC002",9.0,0.367,0.4376937920158726,5.96,7.25,5.96,10.40942591388174,194.28335937910347,5.9,47.0,0,10.479277691637437,0.1369214678877454,0.3128247884374381,-0.6871752115625619,0.9999860942092604,-0.13222566776550673,-0.10090975839198155,-0.1286394361222746
HU-180,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Tohoku earthquake,"Tokyo, TO001",9.0,0.118,0.2239233534175168,2.15,24.75,0.0,18.9455853043135,285.735602701035,11.0,16.0,0,20.65626866459945,0.2883348743740469,1.2876498586390472,0.28764985863904724,0.18096657021905888,-0.507773286377049,-0.3572166749815554,-0.6112657530997528
HU-181,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Tohoku earthquake,"Tokyo, TO025",9.0,0.158,0.3072482516808871,2.5,25.75,0.0,20.411587653028693,296.6100890131692,,,0,,,,,,-0.4415923269958129,-0.21675924825677667,-0.48242079555046236
HU-182,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Hokkaido-Nansei-Oki earthquake,"Pension House, BH1",8.3,0.19,0.207352965019138,1.0,2.0,0.0,2.617691116164932,109.43486439275551,3.0,70.0,1,2.617691116164932,0.06047434700695773,0.2916492995476392,-0.7083507004523608,0.9999955733761318,0.6035013183641554,0.2657278454106164,0.452318380767139
HU-183,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Hokkaido-Nansei-Oki earthquake,"Pension House, BH2",8.3,0.19,0.2684424062060242,0.7,6.1,0.0,6.106187567074815,162.39158777600895,5.0,58.0,1,6.106187567074815,0.09003823679712228,0.33540988575411484,-0.6645901142458852,0.9999591405287165,0.48330978275720915,0.34187388245021516,0.34806895248299013
HU-184,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Alaska earthquake,"Matanuska river, MP 147.4, B.H.17",9.2,0.21,0.5308796967540478,0.0,6.68,,15.536354833643324,247.03859080087997,6.0,56.0,1,15.638993425317143,0.20629129719991154,0.3885838890830376,-0.6114161109169625,0.9996735680872058,0.5716361497702894,0.7992478655229575,0.6478414909701824
HU-185,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Alaska earthquake,"Matanuska river, MP 147.5, B.H.18",9.2,0.21,0.5317633813016323,0.0,13.2,,6.822774793693826,181.25551722761185,10.0,29.0,1,7.83966038077808,0.10731518974528073,0.20181004092947932,-0.7981899590705207,0.9999999960667101,1.0179532237675843,1.0972311365065173,1.0213206238185688
HU-186,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Alaska earthquake,"Twenty-Mile river, MP 64.7, B.H.20",9.2,0.31,0.7525189641184953,0.0,3.05,,28.712901912647435,278.0995091267186,2.0,31.0,1,28.712901912647435,0.4501734628689624,0.5982220838730596,-0.40177791612694036,0.9680434614503378,0.621913920648245,0.9502225842884225,1.0705962142103538
HU-187,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Alaska earthquake,"Twenty-Mile river, MP 64.7, B.H.24",9.2,0.31,0.3985400099994943,4.42,5.7,,9.33906624781355,183.93185862635664,20.0,31.0,1,13.69565502590468,0.17837821248384778,0.44757918404246066,-0.5524208159575393,0.9981278915992393,0.23424837326030307,0.21526344529987146,0.20961774010844836
HU-188,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Alaska earthquake,"Portage Creek, MP 63.0, B.H.25",9.2,0.31,0.6502315421855366,2.74,19.82,,7.406406424365184,192.7077102733525,10.0,39.0,0,8.435911747817121,0.1136547169248228,0.17479114677028795,-0.825208853229712,0.9999999998408722,0.9392726076285068,1.126047537489874,1.0053320939298764
HU-189,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Alaska earthquake,"Portage Creek, MP 63.5, B.H.28",9.2,0.31,0.4303282444408217,3.05,4.57,,8.203284861920373,171.7146738248261,7.0,49.0,1,8.393504928331216,0.1131971241196729,0.2630483255096672,-0.7369516744903328,0.999999266351097,0.5080903422983094,0.47506106334153375,0.499804649909694
HU-190,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,"Friuli, Italy earthquake",Avasinis village,6.4,0.2,0.1184193317061735,2.7,7.0,0.0,10.988918296837278,201.18354800478116,15.0,35.0,1,14.01559032123524,0.18282519840101882,1.5438796670010906,0.5438796670010906,0.05866020578534581,-0.2856335191413733,-0.42634071395711154,-0.47333700901669323
HU-191,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Armenia earthquake,Pambak Valley,6.8,0.2,0.1875822014278809,0.2,1.9,0.0,7.401849884995225,153.23946570882248,19.0,47.0,1,11.374703101958435,0.1478690619585593,0.788289405034038,-0.211710594965962,0.8045132489653049,0.36820177793016523,0.12921570651357717,0.23099365243693143
HU-192,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Tangshan earthquake,"Baihe dam, Miyun reservoir",7.8,0.15,0.1478397803758374,1.3,2.8,,3.8439204557600193,130.79962669546242,5.0,52.0,1,3.8439204557600193,0.0700736597179102,0.47398379204683183,-0.5260162079531682,0.996451351057525,0.3408645228070315,0.03389233821114675,0.14155868873461647
HU-193,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Izmit-Kocaeli earthquake,"Hotel Sapanca, SH-4",7.4,0.3,0.3049108504672047,0.5,1.6,,22.33758182114105,266.3806111841463,5.0,51.0,1,22.33758182114105,0.31904590885608913,1.0463580038795792,0.046358003879579224,0.4350969827157124,-0.17855273283395628,-0.09058702257547553,-0.12038092173591315
HU-194,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Izmit-Kocaeli earthquake,"Hotel Sapanca, SH-7",7.4,0.4,0.256749149142612,1.25,1.3,,21.30092887392996,245.6882808196825,1.0,56.0,1,21.30092887392996,0.2999193626257519,1.168141602912035,0.16814160291203506,0.28759048757836675,-0.2525325355215269,-0.2595392392418445,-0.2077710900858195
HU-195,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Izmit-Kocaeli earthquake,"Sapanca Lake, B.H. JS4",7.4,0.4,0.4240419156735317,0.75,2.77,0.0,20.305746751427804,237.6546964162821,5.0,39.0,1,20.305746751427804,0.28213569249746867,0.6653485942523755,-0.33465140574762453,0.9291217424520173,0.20069132135823448,0.275025525201662,0.3383521543631133
HU-196,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Izmit-Kocaeli earthquake,"Sapanca Lake, B.H. JS5",7.4,0.4,0.4057139835999888,0.75,2.25,0.0,29.643700877335768,270.1863843504763,5.0,39.0,1,29.643700877335768,0.4712611396640499,1.1615600120125191,0.16156001201251913,0.29457693827722065,-0.17130026567465756,-0.09120298314593837,0.10538649152322228
HU-197,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Izmit-Kocaeli earthquake,"Sapanca Lake, B.H. JS7",7.4,0.4,0.5167251653910077,0.3,4.15,0.0,19.704438955700617,246.71823535183617,2.0,39.0,1,19.704438955700617,0.27166474434111815,0.5257432045825532,-0.4742567954174468,0.9897891778796575,0.4192011681384519,0.5899891335258336,0.5817878546459331
HU-198,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Izmit-Kocaeli earthquake,"Sapanca Lake, B.H. JS9",7.4,0.4,0.4761406808066885,0.75,7.57,0.0,9.626297614265605,196.22425749730215,8.0,22.0,1,10.04642316133009,0.13179360093624523,0.27679550655692237,-0.7232044934430777,0.9999981887239524,0.7073538398384143,0.777875433383449,0.7126299645302466
HU-199,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Izmit-Kocaeli earthquake,"Sapanca Lake, B.H. JS12",7.4,0.4,0.4482268158070031,0.6,2.77,0.0,41.06789655932025,315.2265102395927,2.0,39.0,0,41.06789655932025,0.49107142857142855,1.0955869021073328,0.09558690210733278,0.3710019240296444,-0.4950103348617704,-0.34922252592722774,-0.01915914212752924
HU-200,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Izmit-Kocaeli earthquake,"Sapanca Lake, B.H. JS13",7.4,0.4,0.5670185265986163,0.0,5.7,0.0,18.761155004827845,251.069586892576,5.0,39.0,1,18.761155004827845,0.2556550342939314,0.4508759807682715,-0.5491240192317285,0.9979636776028504,0.5593787985504414,0.7873512375828318,0.7226032222864721
HU-201,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Izmit-Kocaeli earthquake,"Sapanca Lake, B.H. S1/8",7.4,0.5,0.4847134306641957,0.5,1.15,0.0,30.57381394507418,256.7733282217531,5.0,33.0,1,30.57381394507418,0.49107142857142855,1.0131170244210492,0.013117024421049228,0.4812591399647623,0.048608952204332354,0.11510874606776776,0.41891696865603406
HU-202,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Izmit-Kocaeli earthquake,"Sapanca Lake, B.H. S2/3",7.4,0.4,0.4929905303012959,0.4,9.2,0.0,11.683583443080996,216.4935980451371,2.0,39.0,1,11.683583443080996,0.15175175726026993,0.3078188077315103,-0.6921811922684897,0.9999892567691053,0.654573287671076,0.788162252629976,0.6783648090152944
HU-203,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Izmit-Kocaeli earthquake,"Sapanca Lake, B.H. S4/3",7.4,0.4,0.3771895450072733,1.3,3.2,0.0,17.893625214523748,228.1079505968618,14.0,22.0,1,20.856760240249233,0.2919122472141313,0.7739139408238432,-0.22608605917615676,0.8223146184463859,0.1384319224391269,0.17604875706755047,0.21140170849277523
HU-204,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Nihonkai-Chubu earthquake,"Noshiro-N2, B.H.78",7.7,0.25,0.1734325533791014,2.9,3.0,,28.43859353767812,266.2189924485352,2.5,22.0,0,28.43859353767812,0.44405332988468665,2.5603805123830634,1.5603805123830634,0.000349095103669983,-0.8292006745840466,-0.8896605013526269,-0.7115722154919446
HU-205,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Nihonkai-Chubu earthquake,"Noshiro-N2, B.H.84",7.7,0.25,0.1985366728390395,2.9,4.0,,23.554982665557333,255.53909244896937,2.5,22.0,0,23.554982665557333,0.342291330838518,1.7240710541977569,0.7240710541977569,0.02475365098004817,-0.6259092066344285,-0.6562590172481495,-0.583594767607197
HU-206,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Alaska earthquake,Valdez Site 1,9.2,0.44,0.7968107165582526,1.0,6.7,1.0,7.77129668719285,170.36829754218206,,,1,,,,,,1.4555942783035591,1.6421103531992378,1.6597943590475397
HU-207,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Alaska earthquake,Valdez Site 2,9.2,0.44,0.7975738240168248,0.8,4.6,0.8,2.3596061282463205,102.61702489134386,,,1,,,,,,1.861991290742998,1.8553615580483014,2.0716575743044405
HU-208,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Alaska earthquake,Valdez Site 3,9.2,0.44,0.7927200552493476,1.0,5.5,1.0,13.511592877952996,208.57899037066645,,,1,,,,,,1.1734854001495665,1.4363403211454895,1.4332040175165728
HU-209,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,Alaska earthquake,Valdez Site 4,9.2,0.44,0.814769449799933,1.0,6.8,1.0,3.1007466550695875,118.79331003826972,,,1,,,,,,1.7928711985586159,1.849005956974455,1.9991908545256971
HU-210,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,"Friuli, Italy earthquake",Avasinis Site 1,6.4,0.47,0.3911788222339354,0.2,2.5,0.0,14.595746383792775,200.0613815656496,13.0,21.0,1,17.022341572586075,0.2274758255113752,0.5815136520231624,-0.4184863479768376,0.9747047887201354,0.4566481015064793,0.4344671517618459,0.5161590965988563
HU-211,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,"Friuli, Italy earthquake",Avasinis Site 2,6.4,0.47,0.3701669616522566,0.2,1.5,0.0,11.151385971748493,210.94195436908228,,,1,,,,,,0.4495343789179529,0.49462418998013163,0.3980903926106886
HU-212,Hu et al. (2021) gravelly-soil case histories,Hu multi-earthquake external set,"Friuli, Italy earthquake",Avasinis Site 3,6.4,0.47,0.3010109771321161,0.2,3.0,0.0,18.208812807933025,267.181267554858,,,1,,,,,,-0.06669891026182097,0.06862780429710465,-0.10574693640999046
