case_no,earthquake,site,liquefied,mw,pga,csr75,fc_pct,gc_pct,n120,vs1_ms,dw_m,ds_m,hn_m,dn_m,shallow_groundwater_index,demand_index,dpt_resistance_index,vs_resistance_index,capping_index,dpt_screening_score,vs_screening_score,combined_instrument_score
166.0,Tohoku earthquake,"Ibaraki-ken, IB023",0.0,9.0,0.38,0.6947112388506518,45.3,25.0,15.789159282774488,246.49917229985635,2.4,11.75,5.1,0.0,0.08088045605991216,2.1858630353384974,-0.09171433930359407,-0.5576719511119614,0.460093047575911,0.9953048077020236,0.8555175241595133,0.6743555478761408
167.0,Tohoku earthquake,"Ibaraki-ken, IB025",1.0,9.0,0.84,0.9766426795638852,8.0,13.0,9.055187668524956,187.62522059059708,7.1,8.75,2.1,0.3,-2.243455200451488,3.8761777317143795,0.6697622184851609,0.5493923655073344,0.22534828458565764,1.5077850189560043,1.4716740630626564,1.1630694970375173
168.0,Tohoku earthquake,"Ibaraki-ken, IB027",0.0,9.0,0.77,1.221579510552395,0.0,33.0,12.613172812687171,220.803474529881,4.5,11.25,4.3,0.0,-0.9576524968494368,5.344691935225064,0.2674257615706315,-0.07449069240770098,0.460093047575911,2.3168132523313765,2.2142383161378767,1.7407033441702664
169.0,Tohoku earthquake,"Ibaraki-ken, IB028",1.0,9.0,0.77,0.9470585372609074,6.45,27.0,8.677993398684468,180.2924909917344,4.8,6.75,0.3,1.8,-1.1060143472650579,3.6988065581131244,0.7124152931740997,0.6872768296317677,-0.9483755303656094,1.6095658931318437,1.6020243540691441,1.305899073929475
170.0,Tohoku earthquake,"Kanagawa-ken, KA001",0.0,9.0,0.092,0.1818971263866627,0.0,73.0,12.319002539824847,219.45859849108265,0.33,8.75,1.0,0.0,1.1045772239276987,-0.8887044148683713,0.30069049442293144,-0.04920167698399563,0.460093047575911,-0.06578974119955235,-0.17075739262163042,-0.016828684551807485
171.0,Tohoku earthquake,"Kanagawa-ken, KA002",0.0,9.0,0.093,0.1714400076976791,10.0,18.0,11.532960105468742,198.81627823410477,0.55,4.75,0.6,0.0,0.9957785336229098,-0.9513998750022938,0.38957606173402654,0.3389559972550483,0.460093047575911,-0.08909676612744676,-0.10428278547114021,0.034876814650389706
172.0,Tohoku earthquake,"Kanagawa-ken, KA003",0.0,9.0,0.074,0.1490614103605002,0.0,33.0,16.642057372583984,254.1571559152247,0.5,12.75,2.6,0.0,1.0205055086921802,-1.0855703381035955,-0.18815993467831102,-0.7016724836343298,0.460093047575911,-0.31784887843287973,-0.47190264311968527,-0.330810347881555
173.0,Tohoku earthquake,"Kanagawa-ken, KA005",0.0,9.0,0.182,0.2140678523035262,4.0,10.0,8.24411514339339,158.96212012707187,1.0,1.9,0.0,1.0,0.7732357579994781,-0.6958254274351601,0.7614781849212696,1.0883725903026098,-0.3223894957249336,0.05384968994420774,0.15191801155860982,0.2649589322561188
174.0,Tohoku earthquake,"Kanagawa-ken, KA008",0.0,9.0,0.14,0.2627127729431954,,33.0,18.87855294425914,282.1823781824299,2.8,22.25,10.65,0.0,-0.11693534449424949,-0.40417571269154384,-0.44106253762740105,-1.2286580627672465,0.460093047575911,-0.3145802485194694,-0.5508589060614231,-0.4757880360410242
175.0,Tohoku earthquake,"Kanagawa-ken, KA010",0.0,9.0,0.125,0.2724130283567841,,33.0,17.071179232591625,258.16315728025023,0.0,12.75,7.05,0.0,1.2677752593848823,-0.34601801221404943,-0.2366849739195022,-0.7770012331881067,0.460093047575911,0.0498461065835991,-0.11224877119698219,-0.047283841440667065
176.0,Tohoku earthquake,"Kanagawa-ken, KA011",0.0,9.0,0.148,0.1732891320277298,3.0,69.0,12.087551651717204,200.6573430507817,9.38,11.75,4.8,4.580000000000001,-3.37100526361021,-0.9403134845571426,0.3268629281172484,0.30433666045239044,-3.123677000741958,-1.1554670923746797,-1.162224972674137,-1.0332547046402119
177.0,Tohoku earthquake,"Saitama-ken, SA001",0.0,9.0,0.259,0.3862163342562881,3.3,33.0,10.555633131994773,199.60605443794975,3.4,7.75,2.5,0.8999999999999999,-0.4136590453254921,0.3362875865210493,0.5000920576761922,0.3241050652552805,-0.24414124139484905,0.20641816010248895,0.15362206237621548,0.18760120873382094
178.0,Tohoku earthquake,"Saitama-ken, SA003",0.0,9.0,0.167,0.2214060098028418,9.55,41.0,13.501665753061507,232.9077783339377,8.52,15.25,0.4,4.1,-2.9457012924187618,-0.6518296409629781,0.16695510552803713,-0.3020997186399743,-2.7480853799575513,-0.9697813342565591,-1.1104977815069625,-0.9817138244410597
179.0,Tohoku earthquake,"Tochiki-ken, TC002",0.0,9.0,0.367,0.4376937920158726,5.9,47.0,10.40942591388174,194.28335937910347,5.96,7.25,0.0,5.96,-1.679680168872127,0.6449197247563863,0.5166251492230874,0.42419289012211064,-4.203502910497122,-0.10090975839198155,-0.1286394361222746,-0.13222566776550673
180.0,Tohoku earthquake,"Tokyo, TO001",0.0,9.0,0.118,0.2239233534175168,11.0,16.0,18.9455853043135,285.735602701035,2.15,24.75,6.6,0.0,0.2045153314062632,-0.6367369542553569,-0.4486425474223099,-1.2954728078163014,0.460093047575911,-0.3572166749815554,-0.6112657530997528,-0.507773286377049
181.0,Tohoku earthquake,"Tokyo, TO025",0.0,9.0,0.158,0.3072482516808871,,,20.411587653028693,296.6100890131692,2.5,25.75,5.9,0.0,0.031426505921371695,-0.13716408025347918,-0.6144178856859365,-1.4999563766648887,0.460093047575911,-0.21675924825677667,-0.48242079555046236,-0.4415923269958129
182.0,Hokkaido-Nansei-Oki earthquake,"Pension House, BH1",1.0,8.3,0.19,0.207352965019138,3.0,70.0,2.617691116164932,109.43486439275551,1.0,2.0,1.0,0.0,0.7732357579994781,-0.7360844089541949,1.3977134182043764,2.019681869392785,0.460093047575911,0.2657278454106164,0.452318380767139,0.6035013183641554
183.0,Hokkaido-Nansei-Oki earthquake,"Pension House, BH2",1.0,8.3,0.19,0.2684424062060242,5.0,58.0,6.106187567074815,162.39158777600895,0.7,6.1,3.7,0.0,0.9215976084150993,-0.3698238032893759,1.0032347328953963,1.0238849663379797,0.460093047575911,0.34187388245021516,0.34806895248299013,0.48330978275720915
184.0,Alaska earthquake,"Matanuska river, MP 147.4, B.H.17",1.0,9.2,0.21,0.5308796967540478,6.0,56.0,15.536354833643324,247.03859080087997,0.0,6.68,,,1.2677752593848823,1.2036140792261856,-0.0631272479486605,-0.5678151631245772,0.460093047575911,0.7992478655229575,0.6478414909701824,0.5716361497702894
185.0,Alaska earthquake,"Matanuska river, MP 147.5, B.H.18",1.0,9.2,0.21,0.5317633813016323,10.0,29.0,6.822774793693826,181.25551722761185,0.0,13.2,,,1.2677752593848823,1.2089121934555298,0.9222031506525231,0.6691681083593611,0.460093047575911,1.0972311365065173,1.0213206238185688,1.0179532237675843
186.0,Alaska earthquake,"Twenty-Mile river, MP 64.7, B.H.20",1.0,9.2,0.31,0.7525189641184953,2.0,31.0,28.712901912647435,278.0995091267186,0.0,3.05,,,1.2677752593848823,2.532448174396061,-1.5531293281519232,-1.1518838950788186,0.460093047575911,0.9502225842884225,1.0705962142103538,0.621913920648245
187.0,Alaska earthquake,"Twenty-Mile river, MP 64.7, B.H.24",1.0,9.2,0.31,0.3985400099994943,20.0,31.0,9.33906624781355,183.93185862635664,4.42,5.7,,,-0.9180893367386044,0.4101739546728743,0.6376612688866778,0.6188422515819341,0.460093047575911,0.21526344529987146,0.20961774010844836,0.23424837326030307
188.0,Alaska earthquake,"Portage Creek, MP 63.0, B.H.25",0.0,9.2,0.31,0.6502315421855366,10.0,39.0,7.406406424365184,192.7077102733525,2.74,19.82,,,-0.08726297441112543,1.9191858432765465,0.8562061683961919,0.4538213565295334,0.460093047575911,1.126047537489874,1.0053320939298764,0.9392726076285068
189.0,Alaska earthquake,"Portage Creek, MP 63.5, B.H.28",1.0,9.2,0.31,0.4303282444408217,7.0,49.0,8.203284861920373,171.7146738248261,3.05,4.57,,,-0.24057021984060056,0.6007597215958026,0.766095267375824,0.8485738892696912,0.460093047575911,0.47506106334153375,0.499804649909694,0.5080903422983094
190.0,"Friuli, Italy earthquake",Avasinis village,1.0,6.4,0.2,0.1184193317061735,15.0,35.0,10.988918296837278,201.18354800478116,2.7,7.0,0.07,0.0,-0.06748139435570924,-1.2692843493748576,0.451096232513069,0.2944419156477965,0.460093047575911,-0.42634071395711154,-0.47333700901669323,-0.2856335191413733
191.0,Armenia earthquake,Pambak Valley,1.0,6.8,0.2,0.1875822014278809,19.0,47.0,7.401849884995225,153.23946570882248,0.2,1.9,0.4,0.0,1.1688673591078014,-0.8546196534531121,0.8567214212237393,1.1959812409682535,0.460093047575911,0.12921570651357717,0.23099365243693143,0.36820177793016523
192.0,Tangshan earthquake,"Baihe dam, Miyun reservoir",1.0,7.8,0.15,0.1478397803758374,5.0,52.0,3.8439204557600193,130.79962669546242,1.3,2.8,,,0.6248739075838567,-1.0928945979001794,1.259051577902202,1.6179394129804345,0.460093047575911,0.03389233821114675,0.14155868873461647,0.3408645228070315
193.0,Izmit-Kocaeli earthquake,"Hotel Sapanca, SH-4",1.0,7.4,0.3,0.3049108504672047,5.0,51.0,22.33758182114105,266.3806111841463,0.5,1.6,,,1.0205055086921802,-0.15117792565085336,-0.8322090338327437,-0.9315220310342024,0.460093047575911,-0.09058702257547553,-0.12038092173591315,-0.17855273283395628
194.0,Izmit-Kocaeli earthquake,"Hotel Sapanca, SH-7",1.0,7.4,0.4,0.256749149142612,1.0,56.0,21.30092887392996,245.6882808196825,1.25,1.3,,,0.649600882653127,-0.4399305080002246,-0.7149844651705481,-0.5424239679837981,0.460093047575911,-0.2595392392418445,-0.2077710900858195,-0.2525325355215269
195.0,Izmit-Kocaeli earthquake,"Sapanca Lake, B.H. JS4",1.0,7.4,0.4,0.4240419156735317,5.0,39.0,20.305746751427804,237.6546964162821,0.75,2.77,0.85,0.0,0.8968706333458291,0.5630701546758476,-0.6024494115014362,-0.3913606476299317,0.460093047575911,0.275025525201662,0.3383521543631133,0.20069132135823448
196.0,Izmit-Kocaeli earthquake,"Sapanca Lake, B.H. JS5",1.0,7.4,0.4,0.4057139835999888,5.0,39.0,29.643700877335768,270.1863843504763,0.75,2.25,1.2,0.0,0.8968706333458291,0.45318537964077166,-1.6583839434408234,-1.0030856945436213,0.460093047575911,-0.09120298314593837,0.10538649152322228,-0.17130026567465756
197.0,Izmit-Kocaeli earthquake,"Sapanca Lake, B.H. JS7",1.0,7.4,0.4,0.5167251653910077,2.0,39.0,19.704438955700617,246.71823535183617,0.3,4.15,1.1,0.0,1.1194134089692611,1.1187508503407062,-0.53445361100044,-0.5617912072667752,0.460093047575911,0.5899891335258336,0.5817878546459331,0.4192011681384519
198.0,Izmit-Kocaeli earthquake,"Sapanca Lake, B.H. JS9",1.0,7.4,0.4,0.4761406808066885,8.0,22.0,9.626297614265605,196.22425749730215,0.75,7.57,1.0,0.0,0.8968706333458291,0.8754273296855829,0.6051811865899177,0.3876962904125763,0.460093047575911,0.777875433383449,0.7126299645302466,0.7073538398384143
199.0,Izmit-Kocaeli earthquake,"Sapanca Lake, B.H. JS12",0.0,7.4,0.4,0.4482268158070031,2.0,39.0,41.06789655932025,315.2265102395927,0.6,2.77,0.6,0.0,0.9710515585536397,0.7080702725150313,-2.950230375495051,-1.850019096162723,0.460093047575911,-0.34922252592722774,-0.01915914212752924,-0.4950103348617704
200.0,Izmit-Kocaeli earthquake,"Sapanca Lake, B.H. JS13",1.0,7.4,0.4,0.5670185265986163,5.0,39.0,18.761155004827845,251.069586892576,0.0,5.7,0.8,0.0,1.2677752593848823,1.4202837597753482,-0.4277871952394901,-0.6436139128940221,0.460093047575911,0.7873512375828318,0.7226032222864721,0.5593787985504414
201.0,Izmit-Kocaeli earthquake,"Sapanca Lake, B.H. S1/8",1.0,7.4,0.5,0.4847134306641957,5.0,33.0,30.57381394507418,256.7733282217531,0.5,1.15,0.6,0.0,1.0205055086921802,0.9268250916231664,-1.7635609975996291,-0.7508669223054082,0.460093047575911,0.11510874606776776,0.41891696865603406,0.048608952204332354
202.0,Izmit-Kocaeli earthquake,"Sapanca Lake, B.H. S2/3",1.0,7.4,0.4,0.4929905303012959,2.0,39.0,11.683583443080996,216.4935980451371,0.4,9.2,4.0,0.0,1.0699594588307206,0.9764502881764974,0.37254359601870807,0.0065521173031029365,0.460093047575911,0.788162252629976,0.6783648090152944,0.654573287671076
203.0,Izmit-Kocaeli earthquake,"Sapanca Lake, B.H. S4/3",1.0,7.4,0.4,0.3771895450072733,14.0,22.0,17.893625214523748,228.1079505968618,1.3,3.2,1.3,0.0,0.6248739075838567,0.2821676398769384,-0.329687049242129,-0.21184387782471323,0.460093047575911,0.17604875706755047,0.21140170849277523,0.1384319224391269
204.0,Nihonkai-Chubu earthquake,"Noshiro-N2, B.H.78",0.0,7.7,0.25,0.1734325533791014,2.5,22.0,28.43859353767812,266.2189924485352,2.9,3.0,,,-0.16638929463278995,-0.9394536045189879,-1.5221105759043998,-0.9284829563687922,0.460093047575911,-0.8896605013526269,-0.7115722154919446,-0.8292006745840466
205.0,Nihonkai-Chubu earthquake,"Noshiro-N2, B.H.84",0.0,7.7,0.25,0.1985366728390395,2.5,22.0,23.554982665557333,255.53909244896937,2.9,4.0,,,-0.16638929463278995,-0.7889423243461932,-0.9698725491486672,-0.7276583836788254,0.460093047575911,-0.6562590172481495,-0.583594767607197,-0.6259092066344285
206.0,Alaska earthquake,Valdez Site 1,1.0,9.2,0.44,0.7968107165582526,,,7.77129668719285,170.36829754218206,1.0,6.7,,1.0,0.7732357579994781,2.797998550358972,0.8149444290801716,0.8738911152411785,-0.3223894957249336,1.6421103531992378,1.6597943590475397,1.4555942783035591
207.0,Alaska earthquake,Valdez Site 2,1.0,9.2,0.44,0.7975738240168248,,,2.3596061282463205,102.61702489134386,0.8,4.6,,0.8,0.8721436582765589,2.8025737468992205,1.4268976321385958,2.1478843529923917,-0.16589298706476469,1.8553615580483014,2.0716575743044405,1.861991290742998
208.0,Alaska earthquake,Valdez Site 3,1.0,9.2,0.44,0.7927200552493476,,,13.511592877952996,208.57899037066645,1.0,5.5,,1.0,0.7732357579994781,2.773473066749035,0.16583254764924926,0.15537820221952742,-0.3223894957249336,1.4363403211454895,1.4332040175165728,1.1734854001495665
209.0,Alaska earthquake,Valdez Site 4,1.0,9.2,0.44,0.814769449799933,,,3.1007466550695875,118.79331003826972,1.0,6.8,,1.0,0.7732357579994781,2.9056698006810775,1.3430895661810707,1.8437058913518782,-0.3223894957249336,1.849005956974455,1.9991908545256971,1.7928711985586159
210.0,"Friuli, Italy earthquake",Avasinis Site 1,1.0,6.4,0.47,0.3911788222339354,13.0,21.0,14.595746383792775,200.0613815656496,0.2,2.5,1.2,0.0,1.1688673591078014,0.36604009066881443,0.04323662253507862,0.31554310532511337,0.460093047575911,0.4344671517618459,0.5161590965988563,0.4566481015064793
211.0,"Friuli, Italy earthquake",Avasinis Site 2,1.0,6.4,0.47,0.3701669616522566,,,11.151385971748493,210.94195436908228,0.2,1.5,1.0,0.0,1.1688673591078014,0.24006387230323473,0.43272441081106716,0.11094508624625722,0.460093047575911,0.49462418998013163,0.3980903926106886,0.4495343789179529
212.0,"Friuli, Italy earthquake",Avasinis Site 3,1.0,6.4,0.47,0.3010109771321161,,,18.208812807933025,267.181267554858,0.2,3.0,1.0,0.0,1.1688673591078014,-0.17455954352088615,-0.365328417729508,-0.9465775534198252,0.460093047575911,0.06862780429710465,-0.10574693640999046,-0.06669891026182097
213.0,"Borah Peak, Idaho earthquake",Whiskey Springs,1.0,6.9,0.6,0.3167867212376499,,,25.457622438342085,275.54751780803963,7.5,12.0,3.5,4.0,-2.4412710010056498,-0.07997636386419707,-1.1850227855747195,-1.1038963140993108,-2.6698371256274673,-1.013242255893808,-0.9889043144511853,-1.1075216037697784
214.0,"Borah Peak, Idaho earthquake",Larter Ranch    ,1.0,6.9,0.5,0.4084569647778577,,,10.829919553452212,197.4342973301766,0.7,2.8,,,0.9215976084150993,0.4696308721516629,0.469075787928687,0.3649427316353657,0.460093047575911,0.5593808029086699,0.5281408860206734,0.538498683227708
215.0,"Borah Peak, Idaho earthquake",Pence Ranch     ,1.0,6.9,0.39,0.2617441813865522,,,13.856711404836927,212.6483479195909,1.4,2.6,,,0.5754199574453164,-0.4099828853106661,0.1268065934375326,0.07885810456705249,0.460093047575911,-0.008361676490681133,-0.02274622315182516,0.03572757361004271
216.0,Muisne earthquake,Manta DPT-1 & Vs-4,1.0,7.8,0.46,0.3622237140716904,,,8.7280160877661,178.03723740159322,3.8,5.2,2.7,1.1,-0.6114748458796537,0.1924402795304086,0.7067587345671974,0.7296845617796374,-0.4006377500550181,0.1562988894801614,0.1631766376438934,0.2123159004263283
217.0,Muisne earthquake,Manta DPT-2 & Vs-4,1.0,7.8,0.46,0.3762381182850666,,,9.879956495817344,179.81908200043915,3.6,5.4,2.1,1.5,-0.512566945602573,0.2764633787026533,0.5764974761377033,0.6961788004730981,-0.7136307673753559,0.15916283576822254,0.195067233068841,0.21310251037880656
218.0,Muisne earthquake,Manta DPT-3 & Vs-9,1.0,7.8,0.46,0.3729844440764022,,,7.692105212527076,162.12172221858154,3.8,5.6,2.2,1.6,-0.6114748458796537,0.2569560356471526,0.823899389835739,1.0289595115356223,-0.7918790217054403,0.20091111273073758,0.26242914924070254,0.29861747248957293
219.0,Kaikora earthquake,Wellington Site 1,1.0,7.8,0.24,0.2190745047368879,,,3.232488640831104,122.85816660786844,2.6,5.5,2.6,0.0,-0.018027444217168776,-0.6658081361165757,1.3281922010627423,1.7672704300021602,0.460093047575911,0.11824316260172539,0.2499666312835508,0.40545884210754085
220.0,Kaikora earthquake,Wellington Site 2,1.0,7.8,0.24,0.1914351170602828,,,4.086507476765977,129.25216872944958,2.8,3.8,2.8,0.0,-0.11693534449424949,-0.8315195696140427,1.231619871874669,1.6470377739007473,0.460093047575911,-0.005080261283972948,0.11954510932385058,0.28431726327011403
221.0,Wenchuan earthquake,"Baijiang Village, Deyang",1.0,7.9,0.23,0.2246359284306306,,0.4,14.573615687040345,214.6820547754461,2.2,4.5,1.5,0.7,0.1797883563369929,-0.6324647240497104,0.04573915859401414,0.040616331674012206,-0.08764473273468017,-0.23931194361350086,-0.2408487916895015,-0.1725161207331288
222.0,Wenchuan earthquake,"Anping Village, Deyang",1.0,7.9,0.139,0.1388897181635648,,0.5,8.296054984261303,169.4430563520858,1.8,3.9,2.8,0.0,0.3776041568911546,-1.1465545290260262,0.7556048350615076,0.891289327457004,0.460093047575911,-0.19074260378623314,-0.15003725606758422,0.02661023110161971
223.0,Wenchuan earthquake,"Shengli village, Deyang",1.0,7.9,0.21,0.2245532867180781,,,11.7185825282151,201.26883569200325,1.9,5.4,2.4,0.0,0.3281502067526143,-0.6329602008965204,0.36858590442148226,0.2928381681087008,0.460093047575911,-0.08562162534767105,-0.10834594624150552,-0.0006165620784270992
224.0,Wenchuan earthquake,"Changzheng village, Deyang",1.0,7.9,0.2,0.2456559379628989,,,13.878214911793629,216.4232459738824,1.0,5.3,1.8,0.0,0.7732357579994781,-0.5064396488028032,0.12437497991199792,0.007875015892804817,0.460093047575911,-0.012933544008970912,-0.04788353321472884,0.026847926058670604
225.0,Wenchuan earthquake,"Yongfeng Village, Mianzhu",1.0,7.9,0.34,0.3412783601327145,3.8,57.2,13.597818029831618,219.6267596122971,2.8,6.6,4.0,0.0,-0.11693534449424949,0.066862800501183,0.15608221966918942,-0.05236377450478968,0.460093047575911,0.07653050960623482,0.0139967113540411,0.04376325268823965
226.0,Wenchuan earthquake,"Baihutou Village, Shifang",1.0,7.9,0.594,0.6443279198339125,,,22.56531566210037,249.72698222107857,1.2,3.4,1.2,0.0,0.6743278577223972,1.8837907855364149,-0.857961144361211,-0.6183676082042789,0.460093047575911,0.7481877341062984,0.8200657949533781,0.5219312483479221
227.0,Wenchuan earthquake,"Linyan Village, Mianzhu",1.0,7.9,0.594,0.5769301274620662,,,8.312201630491522,182.40766266451445,3.7,8.3,3.0,0.7,-0.5620208957411135,1.4797085779570929,0.7537789745893306,0.6475031943571639,-0.08764473273468017,0.7752161366725342,0.7433334026028843,0.6813680202893247
228.0,Wenchuan earthquake,"Siyuan Village, Shifang",1.0,7.9,0.41,0.3784471898349335,,,15.485947258724602,224.73684595263595,3.2,5.8,2.9,0.3,-0.31475114504841134,0.2897078259932409,-0.05742716650573253,-0.1484537103421204,0.22534828458565764,0.06145755696483928,0.03414959381392293,0.008538748947664343
229.0,Wenchuan earthquake,"Anren Village, Mianzhu",1.0,7.9,0.295,0.2697623320339255,,,16.056480698767913,232.42209263527445,4.0,7.4,4.0,0.0,-0.7103827461567347,-0.36191021259731465,-0.12194300721825309,-0.2929668969001041,0.460093047575911,-0.3185143946868189,-0.3698215615913742,-0.32872245208528295
230.0,Wenchuan earthquake,"Wudu Village, Mianzhu",1.0,7.9,0.48,0.5518529661043775,,,6.71539761060305,168.5444262871312,1.6,6.3,5.0,0.0,0.47651205716823547,1.3293589245837192,0.9343453473306315,0.9081871447407053,0.460093047575911,0.9968221840743058,0.9889747232973279,0.9520891858310118
231.0,Wenchuan earthquake,"Shuangquan Village, Mianzhu",1.0,7.9,0.49,0.5272842973757237,,,15.410401316967706,233.11585064338092,2.5,7.9,2.9,0.0,0.031426505921371695,1.182057929287224,-0.048884442095932304,-0.3060123051468001,0.460093047575911,0.5465506891135411,0.4694123301982807,0.37203087936505175
232.0,Wenchuan earthquake,"Shenghua Village, Deyang",0.0,7.9,0.18,0.1846228528731472,5.0,54.9,14.837949656202504,231.4484729591376,2.0,4.8,0.6,1.4,0.2786962566140738,-0.8723623725379733,0.015848310744535642,-0.2746589768418006,-0.6353825130452714,-0.3638384487481761,-0.450990635024077,-0.3331188379371925
233.0,Wenchuan earthquake,"Lingfeng machinery company, Mianyang",0.0,7.9,0.2,0.1750197226325469,5.0,30.0,16.6089527815573,233.3964707206308,4.1,6.6,3.5,0.6,-0.759836696295275,-0.9299377608516486,-0.18441647220682358,-0.3112890780664174,-0.009396478404595718,-0.6262340972245738,-0.6642958789824519,-0.5770564895320099
234.0,Wenchuan earthquake,"Tianqi Village, Mianzhu",0.0,7.9,0.43,0.3800322778596715,5.0,90.0,18.2101370370761,242.9113020338945,4.0,6.6,4.0,0.0,-0.7103827461567347,0.29921119169266747,-0.3654781613737283,-0.4902057282954442,0.460093047575911,-0.09407030900296952,-0.1314885790794843,-0.18548475769395228
