holdout_family,site_id,site_family,model_name,pf,observed_liquefaction,validation_protocol,holdout_family_pair,validation_split,wtd_event_site_adjusted_m,qc10_mpa,ic_median,theta_z_m,year,layer_id,csr,crr,fs,beta_equivalent,critical_layer_rank,notes
,Emerald_Downs_01,Emerald Downs,M2_nonstationary_groundwater_gradation,0.024527931381152963,0,exhaustive paired-family spatial holdout,Harbor Island+Emerald Downs,,0.7887068068509109,0.70361952,1.5005550643149501,0.7478991596638656,2001,site_screening_profile,,,,1.9681058251163046,,spatial cross-fitted site-calibrated probability
,Harbor_Island_01,Harbor Island,M3_full_nonstationary_random_field,0.9963664297805747,1,exhaustive paired-family spatial holdout,Harbor Island+Emerald Downs,,3.0805468068509114,3.9841733020000003,1.2834571254132703,0.5819327731092436,2001,site_screening_profile,,,,-2.6843480702269096,,spatial cross-fitted site-calibrated probability
,Harbor_Island_02,Harbor Island,M3_full_nonstationary_random_field,0.9970142946330318,1,exhaustive paired-family spatial holdout,Harbor Island+Emerald Downs,,2.2271068068509114,3.868187174,1.0722716584259975,1.0798319327731092,2001,site_screening_profile,,,,-2.74934714257434,,spatial cross-fitted site-calibrated probability
,Emerald_Downs_01,Emerald Downs,M3_full_nonstationary_random_field,0.035992816716792504,0,exhaustive paired-family spatial holdout,Harbor Island+Emerald Downs,,0.7887068068509109,0.70361952,1.5005550643149501,0.7478991596638656,2001,site_screening_profile,,,,1.7992089550203394,,spatial cross-fitted site-calibrated probability
,Harbor_Island_01,Harbor Island,M0_static_stationary,0.38773522816028455,1,exhaustive paired-family spatial holdout,Harbor Island+Factoria,,3.0805468068509114,3.9841733020000003,1.2834571254132703,0.5819327731092436,2001,site_screening_profile,,,,0.28522671256039994,,spatial cross-fitted site-calibrated probability
,Harbor_Island_02,Harbor Island,M0_static_stationary,0.48078144913044174,1,exhaustive paired-family spatial holdout,Harbor Island+Factoria,,2.2271068068509114,3.868187174,1.0722716584259975,1.0798319327731092,2001,site_screening_profile,,,,0.04819241105731738,,spatial cross-fitted site-calibrated probability
,Factoria_01,Factoria,M0_static_stationary,0.00038361878527848353,0,exhaustive paired-family spatial holdout,Harbor Island+Factoria,,1.312706806850911,0.772008714,1.4636322984428032,0.9138655462184874,2001,site_screening_profile,,,,3.3643515118947636,,spatial cross-fitted site-calibrated probability
,Harbor_Island_01,Harbor Island,M1_nonstationary_groundwater_only,0.26758379891260387,1,exhaustive paired-family spatial holdout,Harbor Island+Factoria,,3.0805468068509114,3.9841733020000003,1.2834571254132703,0.5819327731092436,2001,site_screening_profile,,,,0.6201369947415848,,spatial cross-fitted site-calibrated probability
,Harbor_Island_02,Harbor Island,M1_nonstationary_groundwater_only,0.44936072108102554,1,exhaustive paired-family spatial holdout,Harbor Island+Factoria,,2.2271068068509114,3.868187174,1.0722716584259975,1.0798319327731092,2001,site_screening_profile,,,,0.127276648016441,,spatial cross-fitted site-calibrated probability
,Factoria_01,Factoria,M1_nonstationary_groundwater_only,0.0006450189763650689,0,exhaustive paired-family spatial holdout,Harbor Island+Factoria,,1.312706806850911,0.772008714,1.4636322984428032,0.9138655462184874,2001,site_screening_profile,,,,3.2181867497181655,,spatial cross-fitted site-calibrated probability
,Harbor_Island_01,Harbor Island,M2_nonstationary_groundwater_gradation,0.9991501547555137,1,exhaustive paired-family spatial holdout,Harbor Island+Factoria,,3.0805468068509114,3.9841733020000003,1.2834571254132703,0.5819327731092436,2001,site_screening_profile,,,,-3.1382341355994465,,spatial cross-fitted site-calibrated probability
,Harbor_Island_02,Harbor Island,M2_nonstationary_groundwater_gradation,0.9997736471365772,1,exhaustive paired-family spatial holdout,Harbor Island+Factoria,,2.2271068068509114,3.868187174,1.0722716584259975,1.0798319327731092,2001,site_screening_profile,,,,-3.5072839925288384,,spatial cross-fitted site-calibrated probability
,Factoria_01,Factoria,M2_nonstationary_groundwater_gradation,0.00035664285146558446,0,exhaustive paired-family spatial holdout,Harbor Island+Factoria,,1.312706806850911,0.772008714,1.4636322984428032,0.9138655462184874,2001,site_screening_profile,,,,3.3844208904497424,,spatial cross-fitted site-calibrated probability
,Harbor_Island_01,Harbor Island,M3_full_nonstationary_random_field,0.9973342350131102,1,exhaustive paired-family spatial holdout,Harbor Island+Factoria,,3.0805468068509114,3.9841733020000003,1.2834571254132703,0.5819327731092436,2001,site_screening_profile,,,,-2.7862890936762934,,spatial cross-fitted site-calibrated probability
,Harbor_Island_02,Harbor Island,M3_full_nonstationary_random_field,0.9977123451870453,1,exhaustive paired-family spatial holdout,Harbor Island+Factoria,,2.2271068068509114,3.868187174,1.0722716584259975,1.0798319327731092,2001,site_screening_profile,,,,-2.8355064145863342,,spatial cross-fitted site-calibrated probability
,Factoria_01,Factoria,M3_full_nonstationary_random_field,0.00022679310341800168,0,exhaustive paired-family spatial holdout,Harbor Island+Factoria,,1.312706806850911,0.772008714,1.4636322984428032,0.9138655462184874,2001,site_screening_profile,,,,3.506766954211916,,spatial cross-fitted site-calibrated probability
,Harbor_Island_01,Harbor Island,M0_static_stationary,0.44196270492565304,1,exhaustive paired-family spatial holdout,Harbor Island+Green River,,3.0805468068509114,3.9841733020000003,1.2834571254132703,0.5819327731092436,2001,site_screening_profile,,,,0.1459949058894926,,spatial cross-fitted site-calibrated probability
,Harbor_Island_02,Harbor Island,M0_static_stationary,0.5288360634080398,1,exhaustive paired-family spatial holdout,Harbor Island+Green River,,2.2271068068509114,3.868187174,1.0722716584259975,1.0798319327731092,2001,site_screening_profile,,,,-0.0723443471810936,,spatial cross-fitted site-calibrated probability
,Green_River_01,Green River,M0_static_stationary,0.1894550966469518,0,exhaustive paired-family spatial holdout,Harbor Island+Green River,,4.970306806850911,0.8283768579999999,1.602768866984708,0.5819327731092436,2001,site_screening_profile,,,,0.8799060752942157,,spatial cross-fitted site-calibrated probability
,Harbor_Island_01,Harbor Island,M1_nonstationary_groundwater_only,0.3418195950388711,1,exhaustive paired-family spatial holdout,Harbor Island+Green River,,3.0805468068509114,3.9841733020000003,1.2834571254132703,0.5819327731092436,2001,site_screening_profile,,,,0.40750218444524017,,spatial cross-fitted site-calibrated probability
,Harbor_Island_02,Harbor Island,M1_nonstationary_groundwater_only,0.48887505830595757,1,exhaustive paired-family spatial holdout,Harbor Island+Green River,,2.2271068068509114,3.868187174,1.0722716584259975,1.0798319327731092,2001,site_screening_profile,,,,0.027889708584602328,,spatial cross-fitted site-calibrated probability
,Green_River_01,Green River,M1_nonstationary_groundwater_only,0.07861261747654907,0,exhaustive paired-family spatial holdout,Harbor Island+Green River,,4.970306806850911,0.8283768579999999,1.602768866984708,0.5819327731092436,2001,site_screening_profile,,,,1.4144656199513663,,spatial cross-fitted site-calibrated probability
,Harbor_Island_01,Harbor Island,M2_nonstationary_groundwater_gradation,0.9993957344722006,1,exhaustive paired-family spatial holdout,Harbor Island+Green River,,3.0805468068509114,3.9841733020000003,1.2834571254132703,0.5819327731092436,2001,site_screening_profile,,,,-3.236859007640142,,spatial cross-fitted site-calibrated probability
,Harbor_Island_02,Harbor Island,M2_nonstationary_groundwater_gradation,0.99977705299013,1,exhaustive paired-family spatial holdout,Harbor Island+Green River,,2.2271068068509114,3.868187174,1.0722716584259975,1.0798319327731092,2001,site_screening_profile,,,,-3.5113160000901593,,spatial cross-fitted site-calibrated probability
,Green_River_01,Green River,M2_nonstationary_groundwater_gradation,0.11372418418270958,0,exhaustive paired-family spatial holdout,Harbor Island+Green River,,4.970306806850911,0.8283768579999999,1.602768866984708,0.5819327731092436,2001,site_screening_profile,,,,1.2069578722660663,,spatial cross-fitted site-calibrated probability
,Harbor_Island_01,Harbor Island,M3_full_nonstationary_random_field,0.9982658329005478,1,exhaustive paired-family spatial holdout,Harbor Island+Green River,,3.0805468068509114,3.9841733020000003,1.2834571254132703,0.5819327731092436,2001,site_screening_profile,,,,-2.922859105605191,,spatial cross-fitted site-calibrated probability
,Harbor_Island_02,Harbor Island,M3_full_nonstationary_random_field,0.996892631355342,1,exhaustive paired-family spatial holdout,Harbor Island+Green River,,2.2271068068509114,3.868187174,1.0722716584259975,1.0798319327731092,2001,site_screening_profile,,,,-2.73623105250923,,spatial cross-fitted site-calibrated probability
,Green_River_01,Green River,M3_full_nonstationary_random_field,0.29085132262421864,0,exhaustive paired-family spatial holdout,Harbor Island+Green River,,4.970306806850911,0.8283768579999999,1.602768866984708,0.5819327731092436,2001,site_screening_profile,,,,0.550899390602668,,spatial cross-fitted site-calibrated probability
,Harbor_Island_01,Harbor Island,M0_static_stationary,0.39277155916263345,1,exhaustive paired-family spatial holdout,Harbor Island+Issaquah,,3.0805468068509114,3.9841733020000003,1.2834571254132703,0.5819327731092436,2001,site_screening_profile,,,,0.2721026157533154,,spatial cross-fitted site-calibrated probability
,Harbor_Island_02,Harbor Island,M0_static_stationary,0.48430878149660117,1,exhaustive paired-family spatial holdout,Harbor Island+Issaquah,,2.2271068068509114,3.868187174,1.0722716584259975,1.0798319327731092,2001,site_screening_profile,,,,0.03934219864034565,,spatial cross-fitted site-calibrated probability
,Issaquah_01,Issaquah,M0_static_stationary,0.003822831618736418,0,exhaustive paired-family spatial holdout,Harbor Island+Issaquah,,2.2271068068509114,0.79891752,1.2362159257434429,0.4159663865546218,2001,site_screening_profile,,,,2.667329674211955,,spatial cross-fitted site-calibrated probability
,Harbor_Island_01,Harbor Island,M1_nonstationary_groundwater_only,0.27300071487721556,1,exhaustive paired-family spatial holdout,Harbor Island+Issaquah,,3.0805468068509114,3.9841733020000003,1.2834571254132703,0.5819327731092436,2001,site_screening_profile,,,,0.6037626876017792,,spatial cross-fitted site-calibrated probability
,Harbor_Island_02,Harbor Island,M1_nonstationary_groundwater_only,0.45300612550803254,1,exhaustive paired-family spatial holdout,Harbor Island+Issaquah,,2.2271068068509114,3.868187174,1.0722716584259975,1.0798319327731092,2001,site_screening_profile,,,,0.1180699276420794,,spatial cross-fitted site-calibrated probability
,Issaquah_01,Issaquah,M1_nonstationary_groundwater_only,0.003813538665350483,0,exhaustive paired-family spatial holdout,Harbor Island+Issaquah,,2.2271068068509114,0.79891752,1.2362159257434429,0.4159663865546218,2001,site_screening_profile,,,,2.6681474672674317,,spatial cross-fitted site-calibrated probability
,Harbor_Island_01,Harbor Island,M2_nonstationary_groundwater_gradation,0.9990907502702118,1,exhaustive paired-family spatial holdout,Harbor Island+Issaquah,,3.0805468068509114,3.9841733020000003,1.2834571254132703,0.5819327731092436,2001,site_screening_profile,,,,-3.118377133126964,,spatial cross-fitted site-calibrated probability
,Harbor_Island_02,Harbor Island,M2_nonstationary_groundwater_gradation,0.9997656537308194,1,exhaustive paired-family spatial holdout,Harbor Island+Issaquah,,2.2271068068509114,3.868187174,1.0722716584259975,1.0798319327731092,2001,site_screening_profile,,,,-3.4980390294027823,,spatial cross-fitted site-calibrated probability
,Issaquah_01,Issaquah,M2_nonstationary_groundwater_gradation,0.01339872722193623,0,exhaustive paired-family spatial holdout,Harbor Island+Issaquah,,2.2271068068509114,0.79891752,1.2362159257434429,0.4159663865546218,2001,site_screening_profile,,,,2.2144555902867924,,spatial cross-fitted site-calibrated probability
,Harbor_Island_01,Harbor Island,M3_full_nonstationary_random_field,0.997124701522437,1,exhaustive paired-family spatial holdout,Harbor Island+Issaquah,,3.0805468068509114,3.9841733020000003,1.2834571254132703,0.5819327731092436,2001,site_screening_profile,,,,-2.761673409329773,,spatial cross-fitted site-calibrated probability
,Harbor_Island_02,Harbor Island,M3_full_nonstationary_random_field,0.9975995465139597,1,exhaustive paired-family spatial holdout,Harbor Island+Issaquah,,2.2271068068509114,3.868187174,1.0722716584259975,1.0798319327731092,2001,site_screening_profile,,,,-2.8200974342810503,,spatial cross-fitted site-calibrated probability
,Issaquah_01,Issaquah,M3_full_nonstationary_random_field,0.02779255141826279,0,exhaustive paired-family spatial holdout,Harbor Island+Issaquah,,2.2271068068509114,0.79891752,1.2362159257434429,0.4159663865546218,2001,site_screening_profile,,,,1.914274406539406,,spatial cross-fitted site-calibrated probability
,Harbor_Island_01,Harbor Island,M0_static_stationary,0.3974396687675209,1,exhaustive paired-family spatial holdout,Harbor Island+Smith Cove,,3.0805468068509114,3.9841733020000003,1.2834571254132703,0.5819327731092436,2001,site_screening_profile,,,,0.25997982295973493,,spatial cross-fitted site-calibrated probability
,Harbor_Island_02,Harbor Island,M0_static_stationary,0.4877991433684654,1,exhaustive paired-family spatial holdout,Harbor Island+Smith Cove,,2.2271068068509114,3.868187174,1.0722716584259975,1.0798319327731092,2001,site_screening_profile,,,,0.030587781255719513,,spatial cross-fitted site-calibrated probability
,Smith_Cove_01,Smith Cove,M0_static_stationary,0.005050084328375494,0,exhaustive paired-family spatial holdout,Harbor Island+Smith Cove,,2.5319068068509116,0.92479088,1.121728561927329,0.9138655462184874,2001,site_screening_profile,,,,2.5723809488467193,,spatial cross-fitted site-calibrated probability
,Smith_Cove_02,Smith Cove,M0_static_stationary,0.005533122024782767,0,exhaustive paired-family spatial holdout,Harbor Island+Smith Cove,,3.4463068068509113,0.800243858,1.70580188800754,0.7478991596638656,2001,site_screening_profile,,,,2.5406000071595227,,spatial cross-fitted site-calibrated probability
,Harbor_Island_01,Harbor Island,M1_nonstationary_groundwater_only,0.277042685015982,1,exhaustive paired-family spatial holdout,Harbor Island+Smith Cove,,3.0805468068509114,3.9841733020000003,1.2834571254132703,0.5819327731092436,2001,site_screening_profile,,,,0.5916494247129697,,spatial cross-fitted site-calibrated probability
,Harbor_Island_02,Harbor Island,M1_nonstationary_groundwater_only,0.4556761333429768,1,exhaustive paired-family spatial holdout,Harbor Island+Smith Cove,,2.2271068068509114,3.868187174,1.0722716584259975,1.0798319327731092,2001,site_screening_profile,,,,0.1113330266840298,,spatial cross-fitted site-calibrated probability
,Smith_Cove_01,Smith Cove,M1_nonstationary_groundwater_only,0.004218087943005776,0,exhaustive paired-family spatial holdout,Harbor Island+Smith Cove,,2.5319068068509116,0.92479088,1.121728561927329,0.9138655462184874,2001,site_screening_profile,,,,2.634095489010619,,spatial cross-fitted site-calibrated probability
,Smith_Cove_02,Smith Cove,M1_nonstationary_groundwater_only,0.002943802876908388,0,exhaustive paired-family spatial holdout,Harbor Island+Smith Cove,,3.4463068068509113,0.800243858,1.70580188800754,0.7478991596638656,2001,site_screening_profile,,,,2.75397615504225,,spatial cross-fitted site-calibrated probability
,Harbor_Island_01,Harbor Island,M2_nonstationary_groundwater_gradation,0.9990625336908099,1,exhaustive paired-family spatial holdout,Harbor Island+Smith Cove,,3.0805468068509114,3.9841733020000003,1.2834571254132703,0.5819327731092436,2001,site_screening_profile,,,,-3.109359770617525,,spatial cross-fitted site-calibrated probability
,Harbor_Island_02,Harbor Island,M2_nonstationary_groundwater_gradation,0.9997937909497615,1,exhaustive paired-family spatial holdout,Harbor Island+Smith Cove,,2.2271068068509114,3.868187174,1.0722716584259975,1.0798319327731092,2001,site_screening_profile,,,,-3.5320072165174574,,spatial cross-fitted site-calibrated probability
,Smith_Cove_01,Smith Cove,M2_nonstationary_groundwater_gradation,0.08441251334467367,0,exhaustive paired-family spatial holdout,Harbor Island+Smith Cove,,2.5319068068509116,0.92479088,1.121728561927329,0.9138655462184874,2001,site_screening_profile,,,,1.375989039360869,,spatial cross-fitted site-calibrated probability
,Smith_Cove_02,Smith Cove,M2_nonstationary_groundwater_gradation,0.000971280961650604,0,exhaustive paired-family spatial holdout,Harbor Island+Smith Cove,,3.4463068068509113,0.800243858,1.70580188800754,0.7478991596638656,2001,site_screening_profile,,,,3.0988761708368426,,spatial cross-fitted site-calibrated probability
,Harbor_Island_01,Harbor Island,M3_full_nonstationary_random_field,0.9975471160560936,1,exhaustive paired-family spatial holdout,Harbor Island+Smith Cove,,3.0805468068509114,3.9841733020000003,1.2834571254132703,0.5819327731092436,2001,site_screening_profile,,,,-2.813157088599753,,spatial cross-fitted site-calibrated probability
,Harbor_Island_02,Harbor Island,M3_full_nonstationary_random_field,0.9984920819842982,1,exhaustive paired-family spatial holdout,Harbor Island+Smith Cove,,2.2271068068509114,3.868187174,1.0722716584259975,1.0798319327731092,2001,site_screening_profile,,,,-2.9661191732440577,,spatial cross-fitted site-calibrated probability
,Smith_Cove_01,Smith Cove,M3_full_nonstationary_random_field,0.035535653742318214,0,exhaustive paired-family spatial holdout,Harbor Island+Smith Cove,,2.5319068068509116,0.92479088,1.121728561927329,0.9138655462184874,2001,site_screening_profile,,,,1.805021565284827,,spatial cross-fitted site-calibrated probability
,Smith_Cove_02,Smith Cove,M3_full_nonstationary_random_field,0.00094707169217525,0,exhaustive paired-family spatial holdout,Harbor Island+Smith Cove,,3.4463068068509113,0.800243858,1.70580188800754,0.7478991596638656,2001,site_screening_profile,,,,3.106346940461798,,spatial cross-fitted site-calibrated probability
,Harbor_Island_01,Harbor Island,M0_static_stationary,0.40633540878700714,1,exhaustive paired-family spatial holdout,Harbor Island+UW,,3.0805468068509114,3.9841733020000003,1.2834571254132703,0.5819327731092436,2001,site_screening_profile,,,,0.23698191866281726,,spatial cross-fitted site-calibrated probability
,Harbor_Island_02,Harbor Island,M0_static_stationary,0.4944753598249291,1,exhaustive paired-family spatial holdout,Harbor Island+UW,,2.2271068068509114,3.868187174,1.0722716584259975,1.0798319327731092,2001,site_screening_profile,,,,0.013848661919207252,,spatial cross-fitted site-calibrated probability
,UW_01,UW,M0_static_stationary,0.007165076319073444,0,exhaustive paired-family spatial holdout,Harbor Island+UW,,0.5507068068509109,0.7959499179999999,1.5380189688870525,0.25,2001,site_screening_profile,,,,2.4488791332758826,,spatial cross-fitted site-calibrated probability
,UW_02,UW,M0_static_stationary,0.007165076319073444,0,exhaustive paired-family spatial holdout,Harbor Island+UW,,0.5507068068509109,1.719556334,1.5967717826547696,0.4159663865546218,2001,site_screening_profile,,,,2.4488791332758826,,spatial cross-fitted site-calibrated probability
,UW_03,UW,M0_static_stationary,0.0060006799049657005,0,exhaustive paired-family spatial holdout,Harbor Island+UW,,2.2271068068509114,1.1952670170000002,1.6888814994498453,0.4159663865546218,2001,site_screening_profile,,,,2.5121043422811127,,spatial cross-fitted site-calibrated probability
,UW_04,UW,M0_static_stationary,0.005491087346364698,0,exhaustive paired-family spatial holdout,Harbor Island+UW,,2.2271068068509114,0.6443501810000001,1.9662055309267457,0.5819327731092436,2001,site_screening_profile,,,,2.543265496475619,,spatial cross-fitted site-calibrated probability
,Harbor_Island_01,Harbor Island,M1_nonstationary_groundwater_only,0.2824007299883055,1,exhaustive paired-family spatial holdout,Harbor Island+UW,,3.0805468068509114,3.9841733020000003,1.2834571254132703,0.5819327731092436,2001,site_screening_profile,,,,0.5757244298455069,,spatial cross-fitted site-calibrated probability
,Harbor_Island_02,Harbor Island,M1_nonstationary_groundwater_only,0.4659096837890064,1,exhaustive paired-family spatial holdout,Harbor Island+UW,,2.2271068068509114,3.868187174,1.0722716584259975,1.0798319327731092,2001,site_screening_profile,,,,0.08555601193051536,,spatial cross-fitted site-calibrated probability
,UW_01,UW,M1_nonstationary_groundwater_only,0.01853135575396789,0,exhaustive paired-family spatial holdout,Harbor Island+UW,,0.5507068068509109,0.7959499179999999,1.5380189688870525,0.25,2001,site_screening_profile,,,,2.0850725941969235,,spatial cross-fitted site-calibrated probability
,UW_02,UW,M1_nonstationary_groundwater_only,0.01853135575396789,0,exhaustive paired-family spatial holdout,Harbor Island+UW,,0.5507068068509109,1.719556334,1.5967717826547696,0.4159663865546218,2001,site_screening_profile,,,,2.0850725941969235,,spatial cross-fitted site-calibrated probability
,UW_03,UW,M1_nonstationary_groundwater_only,0.00649430952662892,0,exhaustive paired-family spatial holdout,Harbor Island+UW,,2.2271068068509114,1.1952670170000002,1.6888814994498453,0.4159663865546218,2001,site_screening_profile,,,,2.48408119064013,,spatial cross-fitted site-calibrated probability
,UW_04,UW,M1_nonstationary_groundwater_only,0.005963190703696173,0,exhaustive paired-family spatial holdout,Harbor Island+UW,,2.2271068068509114,0.6443501810000001,1.9662055309267457,0.5819327731092436,2001,site_screening_profile,,,,2.514315125122615,,spatial cross-fitted site-calibrated probability
,Harbor_Island_01,Harbor Island,M2_nonstationary_groundwater_gradation,0.9989269905688528,1,exhaustive paired-family spatial holdout,Harbor Island+UW,,3.0805468068509114,3.9841733020000003,1.2834571254132703,0.5819327731092436,2001,site_screening_profile,,,,-3.0692431002449774,,spatial cross-fitted site-calibrated probability
,Harbor_Island_02,Harbor Island,M2_nonstationary_groundwater_gradation,0.9997296171277541,1,exhaustive paired-family spatial holdout,Harbor Island+UW,,2.2271068068509114,3.868187174,1.0722716584259975,1.0798319327731092,2001,site_screening_profile,,,,-3.4597058605762747,,spatial cross-fitted site-calibrated probability
,UW_01,UW,M2_nonstationary_groundwater_gradation,0.0024656884265101347,0,exhaustive paired-family spatial holdout,Harbor Island+UW,,0.5507068068509109,0.7959499179999999,1.5380189688870525,0.25,2001,site_screening_profile,,,,2.8114825308238274,,spatial cross-fitted site-calibrated probability
,UW_02,UW,M2_nonstationary_groundwater_gradation,0.012931957311267249,0,exhaustive paired-family spatial holdout,Harbor Island+UW,,0.5507068068509109,1.719556334,1.5967717826547696,0.4159663865546218,2001,site_screening_profile,,,,2.2282490083083477,,spatial cross-fitted site-calibrated probability
,UW_03,UW,M2_nonstationary_groundwater_gradation,0.0021440480023977738,0,exhaustive paired-family spatial holdout,Harbor Island+UW,,2.2271068068509114,1.1952670170000002,1.6888814994498453,0.4159663865546218,2001,site_screening_profile,,,,2.8561521423201577,,spatial cross-fitted site-calibrated probability
,UW_04,UW,M2_nonstationary_groundwater_gradation,9.379488421756918e-05,0,exhaustive paired-family spatial holdout,Harbor Island+UW,,2.2271068068509114,0.6443501810000001,1.9662055309267457,0.5819327731092436,2001,site_screening_profile,,,,3.7351681944980317,,spatial cross-fitted site-calibrated probability
,Harbor_Island_01,Harbor Island,M3_full_nonstationary_random_field,0.9968162443878227,1,exhaustive paired-family spatial holdout,Harbor Island+UW,,3.0805468068509114,3.9841733020000003,1.2834571254132703,0.5819327731092436,2001,site_screening_profile,,,,-2.7282304207386643,,spatial cross-fitted site-calibrated probability
,Harbor_Island_02,Harbor Island,M3_full_nonstationary_random_field,0.996948136275027,1,exhaustive paired-family spatial holdout,Harbor Island+UW,,2.2271068068509114,3.868187174,1.0722716584259975,1.0798319327731092,2001,site_screening_profile,,,,-2.742156383285306,,spatial cross-fitted site-calibrated probability
,UW_01,UW,M3_full_nonstationary_random_field,0.013476090362697778,0,exhaustive paired-family spatial holdout,Harbor Island+UW,,0.5507068068509109,0.7959499179999999,1.5380189688870525,0.25,2001,site_screening_profile,,,,2.212209674064576,,spatial cross-fitted site-calibrated probability
,UW_02,UW,M3_full_nonstationary_random_field,0.03085248684755829,0,exhaustive paired-family spatial holdout,Harbor Island+UW,,0.5507068068509109,1.719556334,1.5967717826547696,0.4159663865546218,2001,site_screening_profile,,,,1.8684097887427684,,spatial cross-fitted site-calibrated probability
,UW_03,UW,M3_full_nonstationary_random_field,0.005751259417627013,0,exhaustive paired-family spatial holdout,Harbor Island+UW,,2.2271068068509114,1.1952670170000002,1.6888814994498453,0.4159663865546218,2001,site_screening_profile,,,,2.527049808258199,,spatial cross-fitted site-calibrated probability
,UW_04,UW,M3_full_nonstationary_random_field,0.0002842847492380932,0,exhaustive paired-family spatial holdout,Harbor Island+UW,,2.2271068068509114,0.6443501810000001,1.9662055309267457,0.5819327731092436,2001,site_screening_profile,,,,3.4461809534570507,,spatial cross-fitted site-calibrated probability
,SODO_01,SODO,M0_static_stationary,0.9878134652257531,1,exhaustive paired-family spatial holdout,SODO+Blair Waterway,,2.836706806850911,0.47215432,1.2784384036251877,0.9138655462184874,2001,site_screening_profile,,,,-2.251196893921773,,spatial cross-fitted site-calibrated probability
,SODO_02,SODO,M0_static_stationary,0.8171233044320049,1,exhaustive paired-family spatial holdout,SODO+Blair Waterway,,1.9223068068509113,3.3281883740000002,1.3085117789780403,1.245798319327731,2001,site_screening_profile,,,,-0.904456498681565,,spatial cross-fitted site-calibrated probability
,SODO_03,SODO,M0_static_stationary,0.8044232394091421,1,exhaustive paired-family spatial holdout,SODO+Blair Waterway,,2.5319068068509116,1.216414808,1.4330957770653538,0.7478991596638656,2001,site_screening_profile,,,,-0.8575273230045783,,spatial cross-fitted site-calibrated probability
,SODO_04,SODO,M0_static_stationary,0.791066718996752,1,exhaustive paired-family spatial holdout,SODO+Blair Waterway,,0.779306806850911,1.6772967532000003,1.1903000788538174,0.5819327731092436,2001,site_screening_profile,,,,-0.8101280889416571,,spatial cross-fitted site-calibrated probability
,Blair_Waterway_01,Blair Waterway,M0_static_stationary,0.0017100476140902061,0,exhaustive paired-family spatial holdout,SODO+Blair Waterway,,2.836706806850911,0.379904905,1.6811157274605733,0.9138655462184874,2001,site_screening_profile,,,,2.927217579453903,,spatial cross-fitted site-calibrated probability
,SODO_01,SODO,M1_nonstationary_groundwater_only,0.9878729391922134,1,exhaustive paired-family spatial holdout,SODO+Blair Waterway,,2.836706806850911,0.47215432,1.2784384036251877,0.9138655462184874,2001,site_screening_profile,,,,-2.2530797406168275,,spatial cross-fitted site-calibrated probability
,SODO_02,SODO,M1_nonstationary_groundwater_only,0.8167863195733316,1,exhaustive paired-family spatial holdout,SODO+Blair Waterway,,1.9223068068509113,3.3281883740000002,1.3085117789780403,1.245798319327731,2001,site_screening_profile,,,,-0.9031856720962552,,spatial cross-fitted site-calibrated probability
,SODO_03,SODO,M1_nonstationary_groundwater_only,0.8046382341636336,1,exhaustive paired-family spatial holdout,SODO+Blair Waterway,,2.5319068068509116,1.216414808,1.4330957770653538,0.7478991596638656,2001,site_screening_profile,,,,-0.8583059737885596,,spatial cross-fitted site-calibrated probability
,SODO_04,SODO,M1_nonstationary_groundwater_only,0.7895369918454888,1,exhaustive paired-family spatial holdout,SODO+Blair Waterway,,0.779306806850911,1.6772967532000003,1.1903000788538174,0.5819327731092436,2001,site_screening_profile,,,,-0.8048157417154732,,spatial cross-fitted site-calibrated probability
,Blair_Waterway_01,Blair Waterway,M1_nonstationary_groundwater_only,0.0017077111645591447,0,exhaustive paired-family spatial holdout,SODO+Blair Waterway,,2.836706806850911,0.379904905,1.6811157274605733,0.9138655462184874,2001,site_screening_profile,,,,2.927642751816694,,spatial cross-fitted site-calibrated probability
,SODO_01,SODO,M2_nonstationary_groundwater_gradation,0.8726461092709022,1,exhaustive paired-family spatial holdout,SODO+Blair Waterway,,2.836706806850911,0.47215432,1.2784384036251877,0.9138655462184874,2001,site_screening_profile,,,,-1.1389889059312397,,spatial cross-fitted site-calibrated probability
,SODO_02,SODO,M2_nonstationary_groundwater_gradation,0.9888323844293033,1,exhaustive paired-family spatial holdout,SODO+Blair Waterway,,1.9223068068509113,3.3281883740000002,1.3085117789780403,1.245798319327731,2001,site_screening_profile,,,,-2.2846180921260233,,spatial cross-fitted site-calibrated probability
,SODO_03,SODO,M2_nonstationary_groundwater_gradation,0.4618816386967214,1,exhaustive paired-family spatial holdout,SODO+Blair Waterway,,2.5319068068509116,1.216414808,1.4330957770653538,0.7478991596638656,2001,site_screening_profile,,,,0.09569441416257773,,spatial cross-fitted site-calibrated probability
,SODO_04,SODO,M2_nonstationary_groundwater_gradation,0.9241602138580222,1,exhaustive paired-family spatial holdout,SODO+Blair Waterway,,0.779306806850911,1.6772967532000003,1.1903000788538174,0.5819327731092436,2001,site_screening_profile,,,,-1.4336240649520258,,spatial cross-fitted site-calibrated probability
,Blair_Waterway_01,Blair Waterway,M2_nonstationary_groundwater_gradation,6.396141367118793e-05,0,exhaustive paired-family spatial holdout,SODO+Blair Waterway,,2.836706806850911,0.379904905,1.6811157274605733,0.9138655462184874,2001,site_screening_profile,,,,3.830423640351758,,spatial cross-fitted site-calibrated probability
