site_id,event_key,pga_g,wtd_event_site_adjusted_m,manifestation_code,observed_liquefaction,severe_manifestation,critical_layer_depth_m,critical_layer_qc_mpa,critical_layer_saturated,critical_crossing_margin_m
Canterbury_02208,Yr2010,0.216,1.99292874336242,0,0,0,1.375,1.47891,0,-0.6179287433624201
Canterbury_02208,Yr2011,0.324,2.1475179195404,0,0,0,1.375,1.47891,0,-0.7725179195403999
Canterbury_02208,Yr2016,0.090843461,1.8158634411334944,0,0,0,1.375,1.47891,0,-0.4408634411334944
Canterbury_02209,Yr2010,0.217,2.22982668876648,0,0,0,0.72,0.77638,0,-1.50982668876648
Canterbury_02209,Yr2011,0.322,2.39808106422424,4,1,1,0.72,0.77638,0,-1.67808106422424
Canterbury_02209,Yr2016,0.09019208,2.0527458381175965,0,0,0,0.72,0.77638,0,-1.3327458381175965
Canterbury_02210,Yr2010,0.219,2.20471692085266,0,0,0,1.14,2.4147800000000004,0,-1.06471692085266
Canterbury_02210,Yr2011,0.315,2.41211438179016,0,0,0,1.14,2.4147800000000004,0,-1.27211438179016
Canterbury_02210,Yr2016,0.088827111,2.0660129365444173,0,0,0,1.14,2.4147800000000004,0,-0.9260129365444174
Canterbury_02211,Yr2010,0.219,2.04836130142211,0,0,0,0.82,1.8645399999999999,0,-1.22836130142211
Canterbury_02211,Yr2011,0.314,2.26190853118896,0,0,0,0.82,1.8645399999999999,0,-1.4419085311889601
Canterbury_02211,Yr2016,0.088689238,1.9240083253860427,0,0,0,0.82,1.8645399999999999,0,-1.1040083253860429
Canterbury_02212,Yr2010,0.218,1.97717797756195,0,0,0,1.3849999999999998,3.05179,0,-0.5921779775619502
Canterbury_02212,Yr2011,0.319,2.15931582450866,4,1,1,1.3849999999999998,3.05179,0,-0.7743158245086601
Canterbury_02212,Yr2016,0.089004144,1.8270171804904871,0,0,0,1.3849999999999998,3.05179,0,-0.4420171804904873
Canterbury_02213,Yr2010,0.218,1.9628061056137,0,0,0,0.86,1.74762,0,-1.1028061056137002
Canterbury_02213,Yr2011,0.316,2.16329288482666,0,0,0,0.86,1.74762,0,-1.3032928848266603
Canterbury_02213,Yr2016,0.089148767,1.8307770933151248,0,0,0,0.86,1.74762,0,-0.9707770933151249
Canterbury_02214,Yr2010,0.218,2.25823497772216,0,0,0,0.835,1.76368,0,-1.42323497772216
Canterbury_02214,Yr2011,0.322,2.42596125602722,4,1,1,0.835,1.76368,0,-1.59096125602722
Canterbury_02214,Yr2016,0.089712314,2.0791037714481337,0,0,0,0.835,1.76368,0,-1.2441037714481338
Canterbury_02215,Yr2010,0.216,2.39038062095642,0,0,0,0.71,1.66154,0,-1.68038062095642
Canterbury_02215,Yr2011,0.328,2.52490448951721,4,1,1,0.71,1.66154,0,-1.8149044895172102
Canterbury_02215,Yr2016,0.090959206,2.1726447043895707,0,0,0,0.71,1.66154,0,-1.4626447043895707
Canterbury_02216,Yr2010,0.218,2.31053590774536,0,0,0,1.52,2.88562,0,-0.79053590774536
Canterbury_02216,Yr2011,0.319,2.49158263206481,4,1,1,1.52,2.88562,0,-0.97158263206481
Canterbury_02216,Yr2016,0.089741357,2.1411422203540713,0,0,0,1.52,2.88562,0,-0.6211422203540713
Canterbury_02217,Yr2010,0.215,2.14294815063476,0,0,0,1.66,2.23328,0,-0.48294815063475993
Canterbury_02217,Yr2011,0.33,2.26692175865173,4,1,1,1.66,2.23328,0,-0.6069217586517299
Canterbury_02217,Yr2016,0.091285445,1.9287478306293453,0,0,0,1.66,2.23328,0,-0.2687478306293454
Canterbury_02218,Yr2010,0.219,2.24897146224975,0,0,0,2.205,1.03847,0,-0.043971462249750015
Canterbury_02218,Yr2011,0.316,2.45280981063842,1,1,0,2.205,1.03847,0,-0.2478098106384201
Canterbury_02218,Yr2016,0.088366717,2.1044863949775627,0,0,0,2.205,1.03847,1,0.10051360502243734
Canterbury_02219,Yr2010,0.217,1.75671589374542,0,0,0,1.0750000000000002,0.3758,0,-0.6817158937454197
Canterbury_02219,Yr2011,0.327,1.89455413818359,0,0,0,1.0750000000000002,0.3758,0,-0.8195541381835898
Canterbury_02219,Yr2016,0.09015628,1.576711482238766,0,0,0,1.0750000000000002,0.3758,0,-0.5017114822387658
Canterbury_02220,Yr2010,0.216,1.98865187168121,0,0,0,0.88,2.3053600000000003,0,-1.10865187168121
Canterbury_02220,Yr2011,0.324,2.14337110519409,0,0,0,0.88,2.3053600000000003,0,-1.2633711051940901
Canterbury_02220,Yr2016,0.090842627,1.8119430428504928,0,0,0,0.88,2.3053600000000003,0,-0.9319430428504928
Canterbury_02221,Yr2010,0.219,1.83479297161102,0,0,0,1.24,2.2844,0,-0.5947929716110201
Canterbury_02221,Yr2011,0.318,2.02038383483886,4,1,1,1.24,2.2844,0,-0.7803838348388601
Canterbury_02221,Yr2016,0.088825941,1.6956708774566585,0,0,0,1.24,2.2844,0,-0.45567087745665846
Canterbury_02222,Yr2010,0.213,1.6490204334259,0,0,0,1.94,1.23774,1,0.29097956657409996
Canterbury_02222,Yr2011,0.339,1.73169112205505,1,1,0,1.94,1.23774,1,0.20830887794495
Canterbury_02222,Yr2016,0.092483111,1.4227407867908444,0,0,0,1.94,1.23774,1,0.5172592132091556
Canterbury_02223,Yr2010,0.213,1.54527986049652,0,0,0,0.9,0.7923399999999999,0,-0.6452798604965201
Canterbury_02223,Yr2011,0.341,1.62198543548584,1,1,0,0.9,0.7923399999999999,0,-0.72198543548584
Canterbury_02223,Yr2016,0.092732012,1.3190250307083133,0,0,0,0.9,0.7923399999999999,0,-0.4190250307083133
Canterbury_02224,Yr2010,0.214,1.98381662368774,0,0,0,0.77,0.66623,0,-1.21381662368774
Canterbury_02224,Yr2011,0.337,2.07235836982727,0,0,0,0.77,0.66623,0,-1.30235836982727
Canterbury_02224,Yr2016,0.092032924,1.7448076028347013,0,0,0,0.77,0.66623,0,-0.9748076028347012
Canterbury_02225,Yr2010,0.216,1.53084230422973,0,0,0,0.85,2.3697100000000004,0,-0.6808423042297301
Canterbury_02225,Yr2011,0.333,1.63663816452026,4,1,1,0.85,2.3697100000000004,0,-0.7866381645202599
Canterbury_02225,Yr2016,0.090438783,1.3328777207374538,0,0,0,0.85,2.3697100000000004,0,-0.48287772073745383
Canterbury_02226,Yr2010,0.216,1.99164640903472,0,0,0,0.72,1.29146,0,-1.27164640903472
Canterbury_02226,Yr2011,0.333,2.09823322296142,0,0,0,0.72,1.29146,0,-1.37823322296142
Canterbury_02226,Yr2016,0.090722047,1.7692696889877266,0,0,0,0.72,1.29146,0,-1.0492696889877267
Canterbury_02227,Yr2010,0.212,1.81316137313842,0,0,0,1.62,2.07844,0,-0.19316137313841986
Canterbury_02227,Yr2011,0.341,1.89156866073608,4,1,1,1.62,2.07844,0,-0.2715686607360799
Canterbury_02227,Yr2016,0.093362242,1.57388901185989,0,0,0,1.62,2.07844,1,0.046110988140110054
Canterbury_02228,Yr2010,0.215,1.63062345981597,0,0,0,0.78,0.37039999999999995,0,-0.8506234598159699
Canterbury_02228,Yr2011,0.333,1.73808407783508,4,1,1,0.78,0.37039999999999995,0,-0.9580840778350799
Canterbury_02228,Yr2016,0.09173467,1.4287846871852847,0,0,0,0.78,0.37039999999999995,0,-0.6487846871852847
Canterbury_02229,Yr2010,0.216,1.87208485603332,0,0,0,2.05,1.1155899999999999,1,0.17791514396667973
Canterbury_02229,Yr2011,0.33,1.99572014808654,0,0,0,2.05,1.1155899999999999,1,0.05427985191345974
Canterbury_02229,Yr2016,0.090442598,1.672353828001015,0,0,0,2.05,1.1155899999999999,1,0.37764617199898476
Canterbury_02230,Yr2010,0.214,1.55356538295745,0,0,0,1.39,0.9778,0,-0.16356538295745016
Canterbury_02230,Yr2011,0.339,1.63823652267456,4,1,1,1.39,0.9778,0,-0.2482365226745602
Canterbury_02230,Yr2016,0.092483282,1.3343888085365292,0,0,0,1.39,0.9778,1,0.05561119146347071
Canterbury_02231,Yr2010,0.207,2.06437420845031,0,0,0,2.105,1.5958,1,0.04062579154969015
Canterbury_02231,Yr2011,0.354,2.11699914932251,4,1,1,2.105,1.5958,0,-0.011999149322510227
Canterbury_02231,Yr2016,0.097730555,1.787010995769501,0,0,0,2.105,1.5958,1,0.3179890042304989
Canterbury_02232,Yr2010,0.208,2.27937793731689,0,0,0,2.6500000000000004,1.26581,1,0.37062206268311026
Canterbury_02232,Yr2011,0.353,2.33051490783691,1,1,0,2.6500000000000004,1.26581,1,0.3194850921630903
Canterbury_02232,Yr2016,0.096922979,1.988868793869015,0,0,0,2.6500000000000004,1.26581,1,0.6611312061309853
Canterbury_02233,Yr2010,0.209,1.91077661514282,0,0,0,4.33,1.3113199999999998,1,2.41922338485718
Canterbury_02233,Yr2011,0.35,1.96609473228454,4,1,1,4.33,1.3113199999999998,1,2.3639052677154604
Canterbury_02233,Yr2016,0.095770344,1.6443459599018042,0,0,0,4.33,1.3113199999999998,1,2.685654040098196
Canterbury_02234,Yr2010,0.206,1.85262250900268,0,0,0,4.35,1.1933,1,2.4973774909973194
Canterbury_02234,Yr2011,0.359,1.88964879512786,1,1,0,4.35,1.1933,1,2.46035120487214
Canterbury_02234,Yr2016,0.097950518,1.572073970913879,0,0,0,4.35,1.1933,1,2.777926029086121
Canterbury_02235,Yr2010,0.21,1.47788059711456,0,0,0,1.41,2.2891399999999997,0,-0.06788059711456018
Canterbury_02235,Yr2011,0.344,1.55048310756683,1,1,0,1.41,2.2891399999999997,0,-0.14048310756683002
Canterbury_02235,Yr2016,0.095448554,1.2514267298936812,0,0,0,1.41,2.2891399999999997,1,0.15857327010631872
Canterbury_02236,Yr2010,0.212,1.58368396759033,0,0,0,2.21,2.8928000000000003,1,0.6263160324096699
Canterbury_02236,Yr2011,0.333,1.6996214389801,4,1,1,2.21,2.8928000000000003,1,0.5103785610198999
Canterbury_02236,Yr2016,0.095562771,1.3924221084117867,0,0,0,2.21,2.8928000000000003,1,0.8175778915882133
Canterbury_02237,Yr2010,0.213,1.27291321754455,0,0,0,1.61,1.85473,1,0.3370867824554502
Canterbury_02237,Yr2011,0.329,1.4053041934967,5,1,1,1.61,1.85473,1,0.2046958065033
Canterbury_02237,Yr2016,0.094816923,1.1141745845317803,0,0,0,1.61,1.85473,1,0.4958254154682198
Canterbury_02238,Yr2010,0.213,1.38511252403259,0,0,0,1.64,3.023,1,0.2548874759674098
Canterbury_02238,Yr2011,0.329,1.51845490932464,4,1,1,1.64,3.023,1,0.1215450906753599
Canterbury_02238,Yr2016,0.094368264,1.2211472712755147,0,0,0,1.64,3.023,1,0.4188527287244852
Canterbury_02239,Yr2016,0.093449257,1.1911843882560669,0,0,0,0.685,1.85033,0,-0.5061843882560668
Canterbury_02240,Yr2010,0.208,1.52645742893219,0,0,0,1.05,5.3071,0,-0.4764574289321899
Canterbury_02240,Yr2011,0.345,1.56906569004058,4,1,1,1.05,5.3071,0,-0.5190656900405799
Canterbury_02240,Yr2016,0.099766634,1.2689947033643645,0,0,0,1.05,5.3071,0,-0.21899470336436444
Canterbury_02241,Yr2010,0.21,1.44234156608581,0,0,0,1.53,0.32360999999999995,1,0.08765843391418993
Canterbury_02241,Yr2011,0.337,1.54821348190307,4,1,1,1.53,0.32360999999999995,0,-0.018213481903069928
Canterbury_02241,Yr2016,0.097587287,1.2492810257911624,0,0,0,1.53,0.32360999999999995,1,0.2807189742088376
Canterbury_02242,Yr2010,0.207,2.38073468208313,0,0,0,1.9,1.9276200000000001,0,-0.48073468208312997
Canterbury_02242,Yr2011,0.352,2.37012124061584,4,1,1,1.9,1.9276200000000001,0,-0.47012124061583993
Canterbury_02242,Yr2016,0.100030288,2.026312620878215,0,0,0,1.9,1.9276200000000001,0,-0.12631262087821504
Canterbury_02243,Yr2010,0.209,1.63672411441803,0,0,0,2.79,0.65788,1,1.15327588558197
